"Region","Year","AgeLow","AgeUp","Sex","Quantile","Deaths","Qx"
"World",2000,5,9,"B","Lower",848950,6.97943
"World",2000,5,9,"B","Point",870327,7.15447
"World",2000,5,9,"B","Upper",898187,7.383
"World",2001,5,9,"B","Lower",823502,6.81984
"World",2001,5,9,"B","Point",844187,6.99072
"World",2001,5,9,"B","Upper",870573,7.20844
"World",2002,5,9,"B","Lower",791470,6.57362
"World",2002,5,9,"B","Point",811339,6.73822
"World",2002,5,9,"B","Upper",836360,6.94523
"World",2003,5,9,"B","Lower",781049,6.47739
"World",2003,5,9,"B","Point",800591,6.63903
"World",2003,5,9,"B","Upper",825948,6.84848
"World",2004,5,9,"B","Lower",779964,6.44423
"World",2004,5,9,"B","Point",798470,6.59678
"World",2004,5,9,"B","Upper",823292,6.80117
"World",2005,5,9,"B","Lower",733360,6.04591
"World",2005,5,9,"B","Point",751619,6.19586
"World",2005,5,9,"B","Upper",775186,6.3898
"World",2006,5,9,"B","Lower",713963,5.86858
"World",2006,5,9,"B","Point",731972,6.01624
"World",2006,5,9,"B","Upper",756848,6.22021
"World",2007,5,9,"B","Lower",677294,5.54638
"World",2007,5,9,"B","Point",694541,5.6871
"World",2007,5,9,"B","Upper",720071,5.89562
"World",2008,5,9,"B","Lower",677750,5.52616
"World",2008,5,9,"B","Point",694241,5.66061
"World",2008,5,9,"B","Upper",721496,5.88198
"World",2009,5,9,"B","Lower",643843,5.22623
"World",2009,5,9,"B","Point",660515,5.36106
"World",2009,5,9,"B","Upper",685867,5.56634
"World",2010,5,9,"B","Lower",632924,5.11214
"World",2010,5,9,"B","Point",650382,5.25253
"World",2010,5,9,"B","Upper",676034,5.45943
"World",2011,5,9,"B","Lower",598479,4.80295
"World",2011,5,9,"B","Point",617019,4.95129
"World",2011,5,9,"B","Upper",643626,5.16433
"World",2012,5,9,"B","Lower",576549,4.59086
"World",2012,5,9,"B","Point",595321,4.74006
"World",2012,5,9,"B","Upper",621799,4.95023
"World",2013,5,9,"B","Lower",562350,4.43876
"World",2013,5,9,"B","Point",582237,4.59535
"World",2013,5,9,"B","Upper",609850,4.81276
"World",2014,5,9,"B","Lower",552819,4.32492
"World",2014,5,9,"B","Point",573983,4.4903
"World",2014,5,9,"B","Upper",602029,4.70905
"World",2015,5,9,"B","Lower",535713,4.15821
"World",2015,5,9,"B","Point",558706,4.33631
"World",2015,5,9,"B","Upper",587846,4.56197
"World",2016,5,9,"B","Lower",521490,4.01538
"World",2016,5,9,"B","Point",545928,4.20313
"World",2016,5,9,"B","Upper",574680,4.424
"World",2017,5,9,"B","Lower",505845,3.86729
"World",2017,5,9,"B","Point",531275,4.06145
"World",2017,5,9,"B","Upper",561489,4.29177
"World",2018,5,9,"B","Lower",498034,3.78499
"World",2018,5,9,"B","Point",525078,3.99021
"World",2018,5,9,"B","Upper",557628,4.23698
"World",2019,5,9,"B","Lower",489077,3.69907
"World",2019,5,9,"B","Point",516971,3.90975
"World",2019,5,9,"B","Upper",548836,4.1502
"East Asia and Pacific",2000,5,9,"B","Lower",111134,3.24934
"East Asia and Pacific",2000,5,9,"B","Point",120010,3.50863
"East Asia and Pacific",2000,5,9,"B","Upper",129640,3.7895
"East Asia and Pacific",2001,5,9,"B","Lower",103608,3.14622
"East Asia and Pacific",2001,5,9,"B","Point",111381,3.3818
"East Asia and Pacific",2001,5,9,"B","Upper",119745,3.63549
"East Asia and Pacific",2002,5,9,"B","Lower",95833,2.98223
"East Asia and Pacific",2002,5,9,"B","Point",102561,3.19126
"East Asia and Pacific",2002,5,9,"B","Upper",110424,3.43563
"East Asia and Pacific",2003,5,9,"B","Lower",90298,2.83759
"East Asia and Pacific",2003,5,9,"B","Point",96399,3.02898
"East Asia and Pacific",2003,5,9,"B","Upper",103522,3.25245
"East Asia and Pacific",2004,5,9,"B","Lower",102792,3.234
"East Asia and Pacific",2004,5,9,"B","Point",110587,3.47854
"East Asia and Pacific",2004,5,9,"B","Upper",119434,3.75693
"East Asia and Pacific",2005,5,9,"B","Lower",83043,2.62556
"East Asia and Pacific",2005,5,9,"B","Point",88754,2.80576
"East Asia and Pacific",2005,5,9,"B","Upper",95389,3.01551
"East Asia and Pacific",2006,5,9,"B","Lower",79424,2.53577
"East Asia and Pacific",2006,5,9,"B","Point",85098,2.71667
"East Asia and Pacific",2006,5,9,"B","Upper",91690,2.92678
"East Asia and Pacific",2007,5,9,"B","Lower",72219,2.32747
"East Asia and Pacific",2007,5,9,"B","Point",77236,2.489
"East Asia and Pacific",2007,5,9,"B","Upper",83204,2.68101
"East Asia and Pacific",2008,5,9,"B","Lower",84882,2.76075
"East Asia and Pacific",2008,5,9,"B","Point",91484,2.975
"East Asia and Pacific",2008,5,9,"B","Upper",100237,3.25924
"East Asia and Pacific",2009,5,9,"B","Lower",64428,2.11359
"East Asia and Pacific",2009,5,9,"B","Point",69243,2.27137
"East Asia and Pacific",2009,5,9,"B","Upper",75208,2.46687
"East Asia and Pacific",2010,5,9,"B","Lower",60719,2.003
"East Asia and Pacific",2010,5,9,"B","Point",65706,2.16726
"East Asia and Pacific",2010,5,9,"B","Upper",72133,2.37918
"East Asia and Pacific",2011,5,9,"B","Lower",58384,1.931
"East Asia and Pacific",2011,5,9,"B","Point",63360,2.09544
"East Asia and Pacific",2011,5,9,"B","Upper",69460,2.29702
"East Asia and Pacific",2012,5,9,"B","Lower",54403,1.79929
"East Asia and Pacific",2012,5,9,"B","Point",59211,1.95821
"East Asia and Pacific",2012,5,9,"B","Upper",65710,2.17286
"East Asia and Pacific",2013,5,9,"B","Lower",52248,1.7236
"East Asia and Pacific",2013,5,9,"B","Point",56936,1.87796
"East Asia and Pacific",2013,5,9,"B","Upper",63760,2.10299
"East Asia and Pacific",2014,5,9,"B","Lower",49810,1.63632
"East Asia and Pacific",2014,5,9,"B","Point",54909,1.80358
"East Asia and Pacific",2014,5,9,"B","Upper",61418,2.01729
"East Asia and Pacific",2015,5,9,"B","Lower",47131,1.54119
"East Asia and Pacific",2015,5,9,"B","Point",52589,1.71954
"East Asia and Pacific",2015,5,9,"B","Upper",59422,1.94272
"East Asia and Pacific",2016,5,9,"B","Lower",44433,1.44553
"East Asia and Pacific",2016,5,9,"B","Point",50141,1.63107
"East Asia and Pacific",2016,5,9,"B","Upper",57056,1.85576
"East Asia and Pacific",2017,5,9,"B","Lower",42819,1.38452
"East Asia and Pacific",2017,5,9,"B","Point",48992,1.58414
"East Asia and Pacific",2017,5,9,"B","Upper",56498,1.82637
"East Asia and Pacific",2018,5,9,"B","Lower",41546,1.33481
"East Asia and Pacific",2018,5,9,"B","Point",48023,1.54261
"East Asia and Pacific",2018,5,9,"B","Upper",55748,1.79064
"East Asia and Pacific",2019,5,9,"B","Lower",40103,1.28156
"East Asia and Pacific",2019,5,9,"B","Point",47044,1.50315
"East Asia and Pacific",2019,5,9,"B","Upper",54655,1.74615
"Eastern and Southern Africa",2000,5,9,"B","Lower",181980,17.78909
"Eastern and Southern Africa",2000,5,9,"B","Point",194275,18.97859
"Eastern and Southern Africa",2000,5,9,"B","Upper",210938,20.58948
"Eastern and Southern Africa",2001,5,9,"B","Lower",177460,16.95104
"Eastern and Southern Africa",2001,5,9,"B","Point",189287,18.07091
"Eastern and Southern Africa",2001,5,9,"B","Upper",205114,19.56662
"Eastern and Southern Africa",2002,5,9,"B","Lower",176631,16.45893
"Eastern and Southern Africa",2002,5,9,"B","Point",188274,17.53359
"Eastern and Southern Africa",2002,5,9,"B","Upper",203584,18.9504
"Eastern and Southern Africa",2003,5,9,"B","Lower",171237,15.55421
"Eastern and Southern Africa",2003,5,9,"B","Point",182393,16.55902
"Eastern and Southern Africa",2003,5,9,"B","Upper",197575,17.92451
"Eastern and Southern Africa",2004,5,9,"B","Lower",165939,14.69843
"Eastern and Southern Africa",2004,5,9,"B","Point",176412,15.61916
"Eastern and Southern Africa",2004,5,9,"B","Upper",191061,16.90804
"Eastern and Southern Africa",2005,5,9,"B","Lower",158882,13.75226
"Eastern and Southern Africa",2005,5,9,"B","Point",169476,14.66267
"Eastern and Southern Africa",2005,5,9,"B","Upper",184074,15.91712
"Eastern and Southern Africa",2006,5,9,"B","Lower",152879,12.90581
"Eastern and Southern Africa",2006,5,9,"B","Point",162812,13.73834
"Eastern and Southern Africa",2006,5,9,"B","Upper",177149,14.93989
"Eastern and Southern Africa",2007,5,9,"B","Lower",146609,12.07502
"Eastern and Southern Africa",2007,5,9,"B","Point",156370,12.87368
"Eastern and Southern Africa",2007,5,9,"B","Upper",170379,14.01905
"Eastern and Southern Africa",2008,5,9,"B","Lower",141789,11.40155
"Eastern and Southern Africa",2008,5,9,"B","Point",151718,12.19553
"Eastern and Southern Africa",2008,5,9,"B","Upper",165484,13.29447
"Eastern and Southern Africa",2009,5,9,"B","Lower",136693,10.74044
"Eastern and Southern Africa",2009,5,9,"B","Point",147204,11.56182
"Eastern and Southern Africa",2009,5,9,"B","Upper",161627,12.68783
"Eastern and Southern Africa",2010,5,9,"B","Lower",130737,10.04691
"Eastern and Southern Africa",2010,5,9,"B","Point",141136,10.84172
"Eastern and Southern Africa",2010,5,9,"B","Upper",155098,11.90776
"Eastern and Southern Africa",2011,5,9,"B","Lower",127251,9.5526
"Eastern and Southern Africa",2011,5,9,"B","Point",137419,10.31129
"Eastern and Southern Africa",2011,5,9,"B","Upper",151288,11.34674
"Eastern and Southern Africa",2012,5,9,"B","Lower",122582,8.98499
"Eastern and Southern Africa",2012,5,9,"B","Point",133340,9.76939
"Eastern and Southern Africa",2012,5,9,"B","Upper",147493,10.80102
"Eastern and Southern Africa",2013,5,9,"B","Lower",119050,8.52066
"Eastern and Southern Africa",2013,5,9,"B","Point",130128,9.30956
"Eastern and Southern Africa",2013,5,9,"B","Upper",143835,10.28551
"Eastern and Southern Africa",2014,5,9,"B","Lower",118757,8.30759
"Eastern and Southern Africa",2014,5,9,"B","Point",130108,9.09741
"Eastern and Southern Africa",2014,5,9,"B","Upper",144010,10.0651
"Eastern and Southern Africa",2015,5,9,"B","Lower",114322,7.83053
"Eastern and Southern Africa",2015,5,9,"B","Point",125846,8.61655
"Eastern and Southern Africa",2015,5,9,"B","Upper",139306,9.53393
"Eastern and Southern Africa",2016,5,9,"B","Lower",110237,7.3937
"Eastern and Southern Africa",2016,5,9,"B","Point",122245,8.19575
"Eastern and Southern Africa",2016,5,9,"B","Upper",135840,9.10328
"Eastern and Southern Africa",2017,5,9,"B","Lower",107897,7.09643
"Eastern and Southern Africa",2017,5,9,"B","Point",120258,7.90616
"Eastern and Southern Africa",2017,5,9,"B","Upper",134200,8.81883
"Eastern and Southern Africa",2018,5,9,"B","Lower",105660,6.82586
"Eastern and Southern Africa",2018,5,9,"B","Point",118295,7.63929
"Eastern and Southern Africa",2018,5,9,"B","Upper",131983,8.51924
"Eastern and Southern Africa",2019,5,9,"B","Lower",104450,6.63798
"Eastern and Southern Africa",2019,5,9,"B","Point",117777,7.48181
"Eastern and Southern Africa",2019,5,9,"B","Upper",131227,8.33279
"Eastern Europe and central Asia",2000,5,9,"B","Lower",16957,2.85404
"Eastern Europe and central Asia",2000,5,9,"B","Point",17312,2.91375
"Eastern Europe and central Asia",2000,5,9,"B","Upper",17674,2.97439
"Eastern Europe and central Asia",2001,5,9,"B","Lower",15716,2.7578
"Eastern Europe and central Asia",2001,5,9,"B","Point",16039,2.81412
"Eastern Europe and central Asia",2001,5,9,"B","Upper",16367,2.87171
"Eastern Europe and central Asia",2002,5,9,"B","Lower",14655,2.66228
"Eastern Europe and central Asia",2002,5,9,"B","Point",14942,2.71418
"Eastern Europe and central Asia",2002,5,9,"B","Upper",15240,2.76829
"Eastern Europe and central Asia",2003,5,9,"B","Lower",13736,2.56092
"Eastern Europe and central Asia",2003,5,9,"B","Point",13984,2.6071
"Eastern Europe and central Asia",2003,5,9,"B","Upper",14254,2.65723
"Eastern Europe and central Asia",2004,5,9,"B","Lower",12884,2.44936
"Eastern Europe and central Asia",2004,5,9,"B","Point",13104,2.49163
"Eastern Europe and central Asia",2004,5,9,"B","Upper",13342,2.53627
"Eastern Europe and central Asia",2005,5,9,"B","Lower",12036,2.32992
"Eastern Europe and central Asia",2005,5,9,"B","Point",12233,2.36778
"Eastern Europe and central Asia",2005,5,9,"B","Upper",12440,2.40785
"Eastern Europe and central Asia",2006,5,9,"B","Lower",11203,2.20709
"Eastern Europe and central Asia",2006,5,9,"B","Point",11372,2.24012
"Eastern Europe and central Asia",2006,5,9,"B","Upper",11552,2.27552
"Eastern Europe and central Asia",2007,5,9,"B","Lower",10428,2.07797
"Eastern Europe and central Asia",2007,5,9,"B","Point",10572,2.10701
"Eastern Europe and central Asia",2007,5,9,"B","Upper",10721,2.13617
"Eastern Europe and central Asia",2008,5,9,"B","Lower",9730,1.94686
"Eastern Europe and central Asia",2008,5,9,"B","Point",9851,1.9709
"Eastern Europe and central Asia",2008,5,9,"B","Upper",9975,1.99556
"Eastern Europe and central Asia",2009,5,9,"B","Lower",9089,1.81351
"Eastern Europe and central Asia",2009,5,9,"B","Point",9184,1.83293
"Eastern Europe and central Asia",2009,5,9,"B","Upper",9287,1.85281
"Eastern Europe and central Asia",2010,5,9,"B","Lower",8518,1.68637
"Eastern Europe and central Asia",2010,5,9,"B","Point",8598,1.70166
"Eastern Europe and central Asia",2010,5,9,"B","Upper",8684,1.71886
"Eastern Europe and central Asia",2011,5,9,"B","Lower",8039,1.56828
"Eastern Europe and central Asia",2011,5,9,"B","Point",8103,1.58114
"Eastern Europe and central Asia",2011,5,9,"B","Upper",8177,1.59513
"Eastern Europe and central Asia",2012,5,9,"B","Lower",7649,1.46144
"Eastern Europe and central Asia",2012,5,9,"B","Point",7713,1.47329
"Eastern Europe and central Asia",2012,5,9,"B","Upper",7778,1.48588
"Eastern Europe and central Asia",2013,5,9,"B","Lower",7358,1.36994
"Eastern Europe and central Asia",2013,5,9,"B","Point",7413,1.3804
"Eastern Europe and central Asia",2013,5,9,"B","Upper",7476,1.39173
"Eastern Europe and central Asia",2014,5,9,"B","Lower",7237,1.31011
"Eastern Europe and central Asia",2014,5,9,"B","Point",7297,1.32039
"Eastern Europe and central Asia",2014,5,9,"B","Upper",7357,1.33149
"Eastern Europe and central Asia",2015,5,9,"B","Lower",6942,1.22277
"Eastern Europe and central Asia",2015,5,9,"B","Point",7006,1.23399
"Eastern Europe and central Asia",2015,5,9,"B","Upper",7066,1.24454
"Eastern Europe and central Asia",2016,5,9,"B","Lower",6754,1.16087
"Eastern Europe and central Asia",2016,5,9,"B","Point",6824,1.17238
"Eastern Europe and central Asia",2016,5,9,"B","Upper",6889,1.184
"Eastern Europe and central Asia",2017,5,9,"B","Lower",6565,1.10315
"Eastern Europe and central Asia",2017,5,9,"B","Point",6638,1.11579
"Eastern Europe and central Asia",2017,5,9,"B","Upper",6715,1.12819
"Eastern Europe and central Asia",2018,5,9,"B","Lower",6353,1.04667
"Eastern Europe and central Asia",2018,5,9,"B","Point",6442,1.0614
"Eastern Europe and central Asia",2018,5,9,"B","Upper",6533,1.07616
"Eastern Europe and central Asia",2019,5,9,"B","Lower",6103,0.98971
"Eastern Europe and central Asia",2019,5,9,"B","Point",6227,1.0099
"Eastern Europe and central Asia",2019,5,9,"B","Upper",6341,1.02811
"Latin America and Caribbean",2000,5,9,"B","Lower",22765,2.036
"Latin America and Caribbean",2000,5,9,"B","Point",23407,2.09309
"Latin America and Caribbean",2000,5,9,"B","Upper",24167,2.16119
"Latin America and Caribbean",2001,5,9,"B","Lower",22223,1.98536
"Latin America and Caribbean",2001,5,9,"B","Point",22860,2.04198
"Latin America and Caribbean",2001,5,9,"B","Upper",23617,2.10973
"Latin America and Caribbean",2002,5,9,"B","Lower",21454,1.91572
"Latin America and Caribbean",2002,5,9,"B","Point",22100,1.97336
"Latin America and Caribbean",2002,5,9,"B","Upper",22866,2.04162
"Latin America and Caribbean",2003,5,9,"B","Lower",20844,1.86205
"Latin America and Caribbean",2003,5,9,"B","Point",21496,1.92009
"Latin America and Caribbean",2003,5,9,"B","Upper",22252,1.98765
"Latin America and Caribbean",2004,5,9,"B","Lower",20669,1.84921
"Latin America and Caribbean",2004,5,9,"B","Point",21375,1.91243
"Latin America and Caribbean",2004,5,9,"B","Upper",22213,1.98713
"Latin America and Caribbean",2005,5,9,"B","Lower",19852,1.78087
"Latin America and Caribbean",2005,5,9,"B","Point",20476,1.83691
"Latin America and Caribbean",2005,5,9,"B","Upper",21231,1.90436
"Latin America and Caribbean",2006,5,9,"B","Lower",19171,1.72517
"Latin America and Caribbean",2006,5,9,"B","Point",19805,1.78217
"Latin America and Caribbean",2006,5,9,"B","Upper",20576,1.85141
"Latin America and Caribbean",2007,5,9,"B","Lower",18633,1.68355
"Latin America and Caribbean",2007,5,9,"B","Point",19260,1.74027
"Latin America and Caribbean",2007,5,9,"B","Upper",20022,1.80888
"Latin America and Caribbean",2008,5,9,"B","Lower",18059,1.63992
"Latin America and Caribbean",2008,5,9,"B","Point",18694,1.69778
"Latin America and Caribbean",2008,5,9,"B","Upper",19464,1.76733
"Latin America and Caribbean",2009,5,9,"B","Lower",17462,1.59504
"Latin America and Caribbean",2009,5,9,"B","Point",18111,1.65411
"Latin America and Caribbean",2009,5,9,"B","Upper",18880,1.72437
"Latin America and Caribbean",2010,5,9,"B","Lower",31819,2.92337
"Latin America and Caribbean",2010,5,9,"B","Point",37231,3.41965
"Latin America and Caribbean",2010,5,9,"B","Upper",44105,4.04981
"Latin America and Caribbean",2011,5,9,"B","Lower",16246,1.50295
"Latin America and Caribbean",2011,5,9,"B","Point",16906,1.56408
"Latin America and Caribbean",2011,5,9,"B","Upper",17684,1.63572
"Latin America and Caribbean",2012,5,9,"B","Lower",15656,1.45807
"Latin America and Caribbean",2012,5,9,"B","Point",16327,1.52036
"Latin America and Caribbean",2012,5,9,"B","Upper",17131,1.59517
"Latin America and Caribbean",2013,5,9,"B","Lower",15091,1.41534
"Latin America and Caribbean",2013,5,9,"B","Point",15775,1.47955
"Latin America and Caribbean",2013,5,9,"B","Upper",16600,1.55671
"Latin America and Caribbean",2014,5,9,"B","Lower",14551,1.37436
"Latin America and Caribbean",2014,5,9,"B","Point",15252,1.44036
"Latin America and Caribbean",2014,5,9,"B","Upper",16108,1.52116
"Latin America and Caribbean",2015,5,9,"B","Lower",14044,1.33491
"Latin America and Caribbean",2015,5,9,"B","Point",14772,1.40398
"Latin America and Caribbean",2015,5,9,"B","Upper",15636,1.48607
"Latin America and Caribbean",2016,5,9,"B","Lower",13575,1.29778
"Latin America and Caribbean",2016,5,9,"B","Point",14318,1.36877
"Latin America and Caribbean",2016,5,9,"B","Upper",15189,1.4519
"Latin America and Caribbean",2017,5,9,"B","Lower",13138,1.26047
"Latin America and Caribbean",2017,5,9,"B","Point",13906,1.33378
"Latin America and Caribbean",2017,5,9,"B","Upper",14775,1.41727
"Latin America and Caribbean",2018,5,9,"B","Lower",12745,1.22462
"Latin America and Caribbean",2018,5,9,"B","Point",13514,1.29831
"Latin America and Caribbean",2018,5,9,"B","Upper",14423,1.38561
"Latin America and Caribbean",2019,5,9,"B","Lower",12323,1.18469
"Latin America and Caribbean",2019,5,9,"B","Point",13141,1.26315
"Latin America and Caribbean",2019,5,9,"B","Upper",14055,1.35097
"Middle East and North Africa",2000,5,9,"B","Lower",25216,3.28514
"Middle East and North Africa",2000,5,9,"B","Point",26529,3.45556
"Middle East and North Africa",2000,5,9,"B","Upper",28529,3.7159
"Middle East and North Africa",2001,5,9,"B","Lower",23500,3.0928
"Middle East and North Africa",2001,5,9,"B","Point",24819,3.26614
"Middle East and North Africa",2001,5,9,"B","Upper",26829,3.53025
"Middle East and North Africa",2002,5,9,"B","Lower",22103,2.9352
"Middle East and North Africa",2002,5,9,"B","Point",23489,3.1187
"Middle East and North Africa",2002,5,9,"B","Upper",25300,3.35906
"Middle East and North Africa",2003,5,9,"B","Lower",26300,3.51742
"Middle East and North Africa",2003,5,9,"B","Point",29225,3.90777
"Middle East and North Africa",2003,5,9,"B","Upper",33022,4.41427
"Middle East and North Africa",2004,5,9,"B","Lower",21968,2.95585
"Middle East and North Africa",2004,5,9,"B","Point",24751,3.32936
"Middle East and North Africa",2004,5,9,"B","Upper",28202,3.79285
"Middle East and North Africa",2005,5,9,"B","Lower",21132,2.85562
"Middle East and North Africa",2005,5,9,"B","Point",24236,3.27431
"Middle East and North Africa",2005,5,9,"B","Upper",27977,3.77869
"Middle East and North Africa",2006,5,9,"B","Lower",22020,2.98096
"Middle East and North Africa",2006,5,9,"B","Point",26340,3.56533
"Middle East and North Africa",2006,5,9,"B","Upper",31626,4.27854
"Middle East and North Africa",2007,5,9,"B","Lower",20510,2.77092
"Middle East and North Africa",2007,5,9,"B","Point",24661,3.33085
"Middle East and North Africa",2007,5,9,"B","Upper",29258,3.9502
"Middle East and North Africa",2008,5,9,"B","Lower",18837,2.53008
"Middle East and North Africa",2008,5,9,"B","Point",21315,2.86222
"Middle East and North Africa",2008,5,9,"B","Upper",24051,3.22918
"Middle East and North Africa",2009,5,9,"B","Lower",18229,2.42645
"Middle East and North Africa",2009,5,9,"B","Point",20287,2.70017
"Middle East and North Africa",2009,5,9,"B","Upper",22480,2.99137
"Middle East and North Africa",2010,5,9,"B","Lower",17656,2.32368
"Middle East and North Africa",2010,5,9,"B","Point",19587,2.57753
"Middle East and North Africa",2010,5,9,"B","Upper",21658,2.84945
"Middle East and North Africa",2011,5,9,"B","Lower",18147,2.35987
"Middle East and North Africa",2011,5,9,"B","Point",20072,2.60957
"Middle East and North Africa",2011,5,9,"B","Upper",22191,2.88492
"Middle East and North Africa",2012,5,9,"B","Lower",22116,2.82985
"Middle East and North Africa",2012,5,9,"B","Point",24120,3.08573
"Middle East and North Africa",2012,5,9,"B","Upper",26368,3.37291
"Middle East and North Africa",2013,5,9,"B","Lower",23509,2.9496
"Middle East and North Africa",2013,5,9,"B","Point",26129,3.27793
"Middle East and North Africa",2013,5,9,"B","Upper",28888,3.62316
"Middle East and North Africa",2014,5,9,"B","Lower",24923,3.05825
"Middle East and North Africa",2014,5,9,"B","Point",28839,3.53816
"Middle East and North Africa",2014,5,9,"B","Upper",32851,4.02896
"Middle East and North Africa",2015,5,9,"B","Lower",23387,2.80407
"Middle East and North Africa",2015,5,9,"B","Point",27088,3.24753
"Middle East and North Africa",2015,5,9,"B","Upper",30867,3.69913
"Middle East and North Africa",2016,5,9,"B","Lower",22390,2.61706
"Middle East and North Africa",2016,5,9,"B","Point",26481,3.0952
"Middle East and North Africa",2016,5,9,"B","Upper",30718,3.58867
"Middle East and North Africa",2017,5,9,"B","Lower",20995,2.38695
"Middle East and North Africa",2017,5,9,"B","Point",24336,2.76606
"Middle East and North Africa",2017,5,9,"B","Upper",27839,3.16368
"Middle East and North Africa",2018,5,9,"B","Lower",19790,2.18645
"Middle East and North Africa",2018,5,9,"B","Point",22413,2.47552
"Middle East and North Africa",2018,5,9,"B","Upper",25013,2.76257
"Middle East and North Africa",2019,5,9,"B","Lower",18630,2.00305
"Middle East and North Africa",2019,5,9,"B","Point",21216,2.28052
"Middle East and North Africa",2019,5,9,"B","Upper",23728,2.55032
"North America",2000,5,9,"B","Lower",3606,0.78802
"North America",2000,5,9,"B","Point",3677,0.80323
"North America",2000,5,9,"B","Upper",3721,0.81291
"North America",2001,5,9,"B","Lower",3485,0.76092
"North America",2001,5,9,"B","Point",3553,0.77554
"North America",2001,5,9,"B","Upper",3595,0.78475
"North America",2002,5,9,"B","Lower",3366,0.74069
"North America",2002,5,9,"B","Point",3426,0.7537
"North America",2002,5,9,"B","Upper",3467,0.76249
"North America",2003,5,9,"B","Lower",3237,0.72316
"North America",2003,5,9,"B","Point",3289,0.73486
"North America",2003,5,9,"B","Upper",3328,0.7434
"North America",2004,5,9,"B","Lower",3098,0.70521
"North America",2004,5,9,"B","Point",3146,0.71598
"North America",2004,5,9,"B","Upper",3183,0.7244
"North America",2005,5,9,"B","Lower",2968,0.68619
"North America",2005,5,9,"B","Point",3009,0.69572
"North America",2005,5,9,"B","Upper",3045,0.7039
"North America",2006,5,9,"B","Lower",2870,0.66445
"North America",2006,5,9,"B","Point",2909,0.6732
"North America",2006,5,9,"B","Upper",2945,0.68141
"North America",2007,5,9,"B","Lower",2783,0.64041
"North America",2007,5,9,"B","Point",2819,0.64851
"North America",2007,5,9,"B","Upper",2857,0.6571
"North America",2008,5,9,"B","Lower",2709,0.61611
"North America",2008,5,9,"B","Point",2743,0.62377
"North America",2008,5,9,"B","Upper",2784,0.63296
"North America",2009,5,9,"B","Lower",2645,0.59377
"North America",2009,5,9,"B","Point",2679,0.60139
"North America",2009,5,9,"B","Upper",2720,0.6104
"North America",2010,5,9,"B","Lower",2583,0.57494
"North America",2010,5,9,"B","Point",2620,0.58296
"North America",2010,5,9,"B","Upper",2658,0.59145
