"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Measles","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"MUS",2005,5,9,"B","Deaths","Point",0,0,1,0,0,0,1,2,1,3,7,1,0,7,0,0
"MUS",2005,5,9,"B","Deaths","Upper",0,0,4,0,0,0,4,6,4,7,11,4,0,11,0,0
"MUS",2005,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0.13043,0,0
"MUS",2005,5,9,"B","Fraction","Point",0,0,0.04762,0,0,0,0.04762,0.09524,0.04762,0.14286,0.28571,0.04762,0,0.28571,0,0
"MUS",2005,5,9,"B","Fraction","Upper",0,0,0.13637,0,0,0,0.14286,0.22728,0.13637,0.30435,0.47827,0.14286,0,0.45834,0,0
"MUS",2005,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0.10266,0,0,0.14929,0,0
"MUS",2005,5,9,"B","Rate","Point",0,0,0.05449,0,0,0,0.05449,0.10898,0.05449,0.16347,0.32692,0.05449,0,0.32692,0,0
"MUS",2005,5,9,"B","Rate","Upper",0,0,0.15514,0,0,0,0.15529,0.25867,0.15476,0.35138,0.55175,0.15525,0,0.55211,0,0
"MUS",2006,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"MUS",2006,5,9,"B","Deaths","Point",0,0,2,0,0,0,4,1,3,5,5,0,1,1,0,0
"MUS",2006,5,9,"B","Deaths","Upper",0,0,5,0,0,0,8,4,7,10,10,0,4,4,0,0
"MUS",2006,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0.04347,0,0,0.0909,0.0836,0,0,0,0,0
"MUS",2006,5,9,"B","Fraction","Point",0,0,0.08762,0,0,0,0.16304,0.04381,0.15251,0.24013,0.22959,0,0.03983,0.04348,0,0
"MUS",2006,5,9,"B","Fraction","Upper",0,0,0.2174,0,0,0,0.33334,0.14286,0.31819,0.42858,0.42858,0,0.13637,0.14238,0,0
"MUS",2006,5,9,"B","Rate","Lower",0,0,0,0,0,0,0.05088,0,0,0.10207,0.10166,0,0,0,0,0
"MUS",2006,5,9,"B","Rate","Point",0,0,0.09807,0,0,0,0.18248,0.04903,0.17069,0.26876,0.25696,0,0.04458,0.04866,0,0
"MUS",2006,5,9,"B","Rate","Upper",0,0,0.25628,0,0,0,0.36515,0.15759,0.36313,0.47527,0.46817,0,0.15624,0.15683,0,0
"MUS",2007,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"MUS",2007,5,9,"B","Deaths","Point",0,0,1,0,0,0,0,3,1,4,6,0,5,1,0,0
"MUS",2007,5,9,"B","Deaths","Upper",0,0,4,0,0,0,0,6,4,8,11,0,9,4,0,0
"MUS",2007,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0.04561,0.11256,0,0.04779,0,0,0
"MUS",2007,5,9,"B","Fraction","Point",0,0,0.05556,0,0,0,0,0.12037,0.05556,0.18519,0.30556,0,0.22222,0.05556,0,0
"MUS",2007,5,9,"B","Fraction","Upper",0,0,0.18182,0,0,0,0,0.28572,0.1579,0.36364,0.5,0,0.4091,0.1579,0,0
"MUS",2007,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0.05169,0.11096,0,0.05277,0,0,0
"MUS",2007,5,9,"B","Rate","Point",0,0,0.06082,0,0,0,0,0.13176,0.06082,0.20271,0.33447,0,0.24324,0.06082,0,0
"MUS",2007,5,9,"B","Rate","Upper",0,0,0.20752,0,0,0,0,0.31347,0.16137,0.37699,0.57341,0,0.46442,0.16113,0,0
"MUS",2008,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MUS",2008,5,9,"B","Deaths","Point",0,0,1,0,1,0,2,3,1,3,5,2,0,3,0,0
"MUS",2008,5,9,"B","Deaths","Upper",0,0,4,0,4,0,6,6,4,8,10,5,0,6,0,0
"MUS",2008,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0,0
"MUS",2008,5,9,"B","Fraction","Point",0,0,0.04348,0,0.04348,0,0.12174,0.12609,0.04348,0.16522,0.24348,0.08696,0,0.12609,0,0
"MUS",2008,5,9,"B","Fraction","Upper",0,0,0.15,0,0.15,0,0.28572,0.28512,0.15,0.33334,0.45,0.21688,0,0.27778,0,0
"MUS",2008,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0.10251,0,0,0,0,0
"MUS",2008,5,9,"B","Rate","Point",0,0,0.04652,0,0.04652,0,0.13026,0.13492,0.04652,0.17679,0.26052,0.09305,0,0.13492,0,0
"MUS",2008,5,9,"B","Rate","Upper",0,0,0.15898,0,0.15902,0,0.31392,0.30887,0.15932,0.36796,0.47771,0.21515,0,0.3103,0,0
"MUS",2009,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MUS",2009,5,9,"B","Deaths","Point",0,0,1,0,0,0,1,1,0,4,6,1,3,3,0,0
"MUS",2009,5,9,"B","Deaths","Upper",0,0,3,0,0,0,4,4,0,8,12,3,7,8,0,0
"MUS",2009,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0.04761,0.13636,0,0,0,0,0
"MUS",2009,5,9,"B","Fraction","Point",0,0,0.03284,0,0,0,0.06568,0.06388,0,0.19343,0.32118,0.03103,0.13136,0.16059,0,0
"MUS",2009,5,9,"B","Fraction","Upper",0,0,0.14286,0,0,0,0.19048,0.2,0,0.38096,0.54966,0.13592,0.3,0.35,0,0
"MUS",2009,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0.05164,0.15404,0,0,0,0,0
"MUS",2009,5,9,"B","Rate","Point",0,0,0.03433,0,0,0,0.06865,0.06677,0,0.20219,0.33572,0.03243,0.13731,0.16786,0,0
"MUS",2009,5,9,"B","Rate","Upper",0,0,0.15522,0,0,0,0.20839,0.20863,0,0.40979,0.57761,0.1544,0.3147,0.36827,0,0
"MUS",2010,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"MUS",2010,5,9,"B","Deaths","Point",0,0,1,0,0,0,2,1,0,2,10,0,1,3,0,0
"MUS",2010,5,9,"B","Deaths","Upper",0,0,4,0,0,0,6,4,0,5,15,0,4,6,0,0
"MUS",2010,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0.30118,0,0,0,0,0
"MUS",2010,5,9,"B","Fraction","Point",0,0,0.05126,0,0,0,0.10252,0.04483,0,0.09609,0.52528,0,0.04518,0.13484,0,0
"MUS",2010,5,9,"B","Fraction","Upper",0,0,0.1579,0,0,0,0.26218,0.1579,0,0.25,0.76102,0,0.1579,0.3,0,0
"MUS",2010,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0.31228,0,0,0,0,0
"MUS",2010,5,9,"B","Rate","Point",0,0,0.05234,0,0,0,0.10468,0.04578,0,0.09812,0.53636,0,0.04613,0.13769,0,0
"MUS",2010,5,9,"B","Rate","Upper",0,0,0.16029,0,0,0,0.26428,0.15878,0,0.26153,0.78656,0,0.15857,0.31115,0,0
"MUS",2011,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"MUS",2011,5,9,"B","Deaths","Point",0,0,1,0,0,0,3,0,0,3,8,0,0,4,0,0
"MUS",2011,5,9,"B","Deaths","Upper",0,0,4,0,0,0,7,0,0,7,13,0,0,8,0,0
"MUS",2011,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0.20078,0,0,0.05,0,0
"MUS",2011,5,9,"B","Fraction","Point",0,0,0.0625,0,0,0,0.17969,0,0,0.16406,0.40625,0,0,0.1875,0,0
"MUS",2011,5,9,"B","Fraction","Upper",0,0,0.21053,0,0,0,0.36843,0,0,0.33334,0.63158,0,0,0.36843,0,0
"MUS",2011,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0.21023,0,0,0.05246,0,0
"MUS",2011,5,9,"B","Rate","Point",0,0,0.0623,0,0,0,0.17912,0,0,0.16354,0.40495,0,0,0.1869,0,0
"MUS",2011,5,9,"B","Rate","Upper",0,0,0.21013,0,0,0,0.37404,0,0,0.32689,0.64841,0,0,0.37627,0,0
"MUS",2012,5,9,"B","Deaths","Lower",0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"MUS",2012,5,9,"B","Deaths","Point",0,0,2,0,2,0,5,0,0,7,2,0,2,0,0,0
"MUS",2012,5,9,"B","Deaths","Upper",0,0,5,0,5,0,9,0,0,11,5,0,5,0,0,0
"MUS",2012,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0.05555,0,0,0.15789,0,0,0,0,0,0
"MUS",2012,5,9,"B","Fraction","Point",0,0,0.09091,0,0.09091,0,0.27273,0,0,0.36364,0.09091,0,0.09091,0,0,0
"MUS",2012,5,9,"B","Fraction","Upper",0,0,0.2353,0,0.26316,0,0.5,0,0,0.61112,0.2353,0,0.24911,0,0,0
"MUS",2012,5,9,"B","Rate","Lower",0,0,0,0,0,0,0.05517,0,0,0.16172,0,0,0,0,0,0
"MUS",2012,5,9,"B","Rate","Point",0,0,0.08854,0,0.08854,0,0.26562,0,0,0.35416,0.08854,0,0.08854,0,0,0
"MUS",2012,5,9,"B","Rate","Upper",0,0,0.22344,0,0.26792,0,0.48409,0,0,0.60046,0.22427,0,0.22465,0,0,0
"MUS",2013,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MUS",2013,5,9,"B","Deaths","Point",0,0,1,0,0,0,0,1,1,2,2,1,2,5,0,0
"MUS",2013,5,9,"B","Deaths","Upper",0,0,4,0,0,0,0,4,4,6,6,4,6,9,0,0
"MUS",2013,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526,0,0
"MUS",2013,5,9,"B","Fraction","Point",0,0,0.07143,0,0,0,0,0.07143,0.07143,0.14286,0.14286,0.07143,0.14286,0.28571,0,0
"MUS",2013,5,9,"B","Fraction","Upper",0,0,0.21401,0,0,0,0,0.21429,0.22223,0.35295,0.31579,0.22223,0.33334,0.5,0,0
"MUS",2013,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0.11034,0,0
"MUS",2013,5,9,"B","Rate","Point",0,0,0.06804,0,0,0,0,0.06804,0.06804,0.13607,0.13607,0.06804,0.13607,0.27214,0,0
"MUS",2013,5,9,"B","Rate","Upper",0,0,0.17609,0,0,0,0,0.21783,0.22436,0.33592,0.32925,0.22423,0.29339,0.46989,0,0
"MUS",2014,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUS",2014,5,9,"B","Deaths","Point",0,0,1,0,0,0,1,0,1,4,3,1,1,3,0,0
"MUS",2014,5,9,"B","Deaths","Upper",0,0,4,0,0,0,4,0,4,9,7,4,4,7,0,0
"MUS",2014,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
"MUS",2014,5,9,"B","Fraction","Point",0,0,0.06667,0,0,0,0.06667,0,0.06667,0.26667,0.2,0.06667,0.06667,0.2,0,0
"MUS",2014,5,9,"B","Fraction","Upper",0,0,0.21429,0,0,0,0.2,0,0.21429,0.5,0.4375,0.2,0.2,0.42858,0,0
"MUS",2014,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0.0594,0,0,0,0,0,0
"MUS",2014,5,9,"B","Rate","Point",0,0,0.0621,0,0,0,0.0621,0,0.0621,0.24839,0.18629,0.0621,0.0621,0.18629,0,0
"MUS",2014,5,9,"B","Rate","Upper",0,0,0.18193,0,0,0,0.18054,0,0.18281,0.4757,0.41315,0.18167,0.18227,0.4094,0,0
"MUS",2015,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUS",2015,5,9,"B","Deaths","Point",0,1,2,0,0,0,0,0,1,3,4,0,0,3,0,0
"MUS",2015,5,9,"B","Deaths","Upper",0,4,6,0,0,0,0,0,4,7,9,0,0,6,0,0
"MUS",2015,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0.0625,0.06666,0,0,0,0,0
"MUS",2015,5,9,"B","Fraction","Point",0,0.08333,0.15,0,0,0,0,0,0.08333,0.23333,0.28333,0,0,0.16667,0,0
"MUS",2015,5,9,"B","Fraction","Upper",0,0.25,0.35715,0,0,0,0,0,0.23496,0.46154,0.53334,0,0,0.4,0,0
"MUS",2015,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0.06001,0.06176,0,0,0,0,0
"MUS",2015,5,9,"B","Rate","Point",0,0.07599,0.13679,0,0,0,0,0,0.07599,0.21278,0.25838,0,0,0.15199,0,0
"MUS",2015,5,9,"B","Rate","Upper",0,0.24151,0.31761,0,0,0,0,0,0.19252,0.42905,0.50404,0,0,0.36695,0,0
"MUS",2016,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MUS",2016,5,9,"B","Deaths","Point",0,0,4,0,0,0,1,6,0,0,0,0,1,1,0,0
"MUS",2016,5,9,"B","Deaths","Upper",0,0,7,0,0,0,5,10,0,0,0,0,5,4,0,0
"MUS",2016,5,9,"B","Fraction","Lower",0,0,0.0625,0,0,0,0,0.21428,0,0,0,0,0,0,0,0
"MUS",2016,5,9,"B","Fraction","Point",0,0,0.25,0,0,0,0.1,0.45,0,0,0,0,0.1,0.1,0,0
"MUS",2016,5,9,"B","Fraction","Upper",0,0,0.46667,0,0,0,0.28572,0.71429,0,0,0,0,0.3077,0.28572,0,0
"MUS",2016,5,9,"B","Rate","Lower",0,0,0.0625,0,0,0,0,0.18889,0,0,0,0,0,0,0,0
"MUS",2016,5,9,"B","Rate","Point",0,0,0.22352,0,0,0,0.08941,0.40234,0,0,0,0,0.08941,0.08941,0,0
"MUS",2016,5,9,"B","Rate","Upper",0,0,0.44166,0,0,0,0.2583,0.64354,0,0,0,0,0.26056,0.25763,0,0
"MUS",2017,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MUS",2017,5,9,"B","Deaths","Point",0,0,0,0,0,0,0,2,0,3,6,0,1,1,0,0
"MUS",2017,5,9,"B","Deaths","Upper",0,0,0,0,0,0,0,5,0,7,11,0,4,4,0,0
"MUS",2017,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0.23076,0,0,0,0,0
"MUS",2017,5,9,"B","Fraction","Point",0,0,0,0,0,0,0,0.14286,0,0.23077,0.49451,0,0.06593,0.06593,0,0
"MUS",2017,5,9,"B","Fraction","Upper",0,0,0,0,0,0,0,0.35715,0,0.5,0.76924,0,0.23077,0.25,0,0
"MUS",2017,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0.19764,0,0,0,0,0
"MUS",2017,5,9,"B","Rate","Point",0,0,0,0,0,0,0,0.12523,0,0.20229,0.43348,0,0.05779,0.05779,0,0
"MUS",2017,5,9,"B","Rate","Upper",0,0,0,0,0,0,0,0.32932,0,0.41492,0.6826,0,0.20392,0.20406,0,0
"MUS",2018,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MUS",2018,5,9,"B","Deaths","Point",0,0,0,0,0,0,1,0,0,4,6,0,1,0,0,0
"MUS",2018,5,9,"B","Deaths","Upper",0,0,0,0,0,0,4,0,0,8,10,0,4,0,0,0
"MUS",2018,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0.07692,0.23076,0,0,0,0,0
"MUS",2018,5,9,"B","Fraction","Point",0,0,0,0,0,0,0.1,0,0,0.3,0.5,0,0.1,0,0,0
"MUS",2018,5,9,"B","Fraction","Upper",0,0,0,0,0,0,0.3077,0,0,0.54546,0.76924,0,0.29893,0,0,0
"MUS",2018,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0.06792,0.20135,0,0,0,0,0
"MUS",2018,5,9,"B","Rate","Point",0,0,0,0,0,0,0.08602,0,0,0.25807,0.43011,0,0.08602,0,0,0
"MUS",2018,5,9,"B","Rate","Upper",0,0,0,0,0,0,0.27288,0,0,0.48477,0.68719,0,0.26943,0,0,0
"MUS",2019,5,9,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUS",2019,5,9,"B","Deaths","Point",0,0,1,0,0,0,1,2,0,2,4,0,1,1,0,0
"MUS",2019,5,9,"B","Deaths","Upper",0,0,4,0,0,0,3,6,0,6,8,0,4,3,0,0
"MUS",2019,5,9,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0.08333,0,0,0,0,0
"MUS",2019,5,9,"B","Fraction","Point",0,0,0.08333,0,0,0,0.06667,0.19762,0,0.17692,0.3315,0,0.08864,0.05531,0,0
"MUS",2019,5,9,"B","Fraction","Upper",0,0,0.25,0,0,0,0.25,0.45455,0,0.41667,0.61424,0,0.27273,0.18182,0,0
"MUS",2019,5,9,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0.07012,0,0,0,0,0
"MUS",2019,5,9,"B","Rate","Point",0,0,0.07036,0,0,0,0.05629,0.16685,0,0.14938,0.27989,0,0.07484,0.0467,0,0
"MUS",2019,5,9,"B","Rate","Upper",0,0,0.21815,0,0,0,0.21195,0.36692,0,0.35705,0.54518,0,0.21838,0.14645,0,0
"MWI",2000,5,9,"B","Deaths","Lower",0,969,398,4,466,997,616,47,73,19,261,116,89,86,0,0
"MWI",2000,5,9,"B","Deaths","Point",16,1173,797,119,548,1216,940,72,100,29,342,158,118,119,0,0
"MWI",2000,5,9,"B","Deaths","Upper",116,1381,1015,591,642,1446,1270,102,133,41,435,210,152,155,0,2
"MWI",2000,5,9,"B","Fraction","Lower",0,0.17781,0.07,0.0008,0.08601,0.18428,0.11052,0.00843,0.01325,0.00351,0.0471,0.02087,0.01618,0.01579,0,0
"MWI",2000,5,9,"B","Fraction","Point",0.00281,0.20415,0.13859,0.02066,0.0953,0.21158,0.16346,0.01257,0.01745,0.00504,0.05954,0.02745,0.02058,0.02075,0,0.00005
"MWI",2000,5,9,"B","Fraction","Upper",0.01998,0.22792,0.17151,0.09955,0.105,0.23503,0.21355,0.01748,0.02267,0.00681,0.07245,0.03536,0.02602,0.02621,0,0.00032
"MWI",2000,5,9,"B","Rate","Lower",0.00007,2.86677,1.17777,0.0131,1.37939,2.94643,1.82338,0.14116,0.21792,0.05903,0.77432,0.34445,0.26583,0.25608,0,0
"MWI",2000,5,9,"B","Rate","Point",0.04772,3.46699,2.35361,0.35086,1.61844,3.59317,2.77597,0.21347,0.29635,0.08559,1.01114,0.46617,0.3495,0.35239,0,0.00085
"MWI",2000,5,9,"B","Rate","Upper",0.34177,4.07772,2.99753,1.7444,1.89393,4.26928,3.74787,0.30058,0.39205,0.1183,1.28401,0.61708,0.44787,0.45601,0,0.00591
"MWI",2001,5,9,"B","Deaths","Lower",0,988,337,2,491,974,357,51,83,24,300,122,84,92,0,0
"MWI",2001,5,9,"B","Deaths","Point",31,1202,728,108,578,1184,769,77,112,35,388,166,110,125,4,0
"MWI",2001,5,9,"B","Deaths","Upper",184,1427,925,585,673,1403,1091,108,149,48,491,217,141,161,8,2
"MWI",2001,5,9,"B","Fraction","Lower",0.00001,0.18664,0.06031,0.00048,0.09402,0.18606,0.06164,0.00942,0.01548,0.00443,0.05564,0.02277,0.0157,0.01731,0.00016,0
"MWI",2001,5,9,"B","Fraction","Point",0.00544,0.21407,0.12954,0.01919,0.10285,0.21077,0.13682,0.01371,0.02001,0.00618,0.0691,0.02956,0.01967,0.02231,0.00072,0.00005
"MWI",2001,5,9,"B","Fraction","Upper",0.03589,0.23946,0.15777,0.10056,0.11232,0.23209,0.18685,0.0188,0.02571,0.00827,0.08359,0.03775,0.02429,0.02773,0.0015,0.00031
"MWI",2001,5,9,"B","Rate","Lower",0.00019,2.84894,0.97274,0.00802,1.41512,2.80641,1.03137,0.14939,0.24117,0.06989,0.86673,0.35432,0.24352,0.26665,0.00287,0
"MWI",2001,5,9,"B","Rate","Point",0.08796,3.46136,2.09457,0.31029,1.66301,3.408,2.21228,0.22168,0.32355,0.09993,1.1173,0.47796,0.31805,0.36074,0.01164,0.00081
"MWI",2001,5,9,"B","Rate","Upper",0.52923,4.10147,2.65695,1.68339,1.93427,4.03556,3.13677,0.31083,0.42722,0.13654,1.41077,0.62295,0.40427,0.46348,0.02304,0.00554
"MWI",2002,5,9,"B","Deaths","Lower",0,929,167,7,516,937,215,56,94,29,340,132,81,99,0,0
"MWI",2002,5,9,"B","Deaths","Point",55,1215,629,176,603,1135,584,83,125,42,435,176,104,132,1,0
"MWI",2002,5,9,"B","Deaths","Upper",376,1429,842,695,704,1277,924,116,165,57,550,229,133,169,3,1
"MWI",2002,5,9,"B","Fraction","Lower",0.00005,0.18088,0.03081,0.00144,0.10145,0.18307,0.04039,0.01058,0.01786,0.00555,0.06498,0.02505,0.01545,0.01903,0,0
"MWI",2002,5,9,"B","Fraction","Point",0.01004,0.22112,0.11446,0.03205,0.10973,0.20649,0.10623,0.01502,0.02275,0.00759,0.07919,0.03206,0.01901,0.02409,0.00011,0.00004
"MWI",2002,5,9,"B","Fraction","Upper",0.06732,0.248,0.14616,0.12442,0.11964,0.2084,0.16461,0.02059,0.02907,0.01004,0.09596,0.0408,0.02328,0.02982,0.00053,0.00021
"MWI",2002,5,9,"B","Rate","Lower",0.00087,2.60818,0.46946,0.02214,1.44899,2.62842,0.60401,0.15942,0.26417,0.08268,0.95498,0.37111,0.22704,0.27861,0,0
"MWI",2002,5,9,"B","Rate","Point",0.15459,3.40475,1.76243,0.4935,1.6896,3.17948,1.6357,0.23127,0.3503,0.11687,1.21935,0.49365,0.29271,0.37093,0.00169,0.00062
"MWI",2002,5,9,"B","Rate","Upper",1.05299,3.9998,2.35559,1.94635,1.96801,3.57435,2.58687,0.32261,0.45964,0.15854,1.53852,0.64066,0.37192,0.47076,0.00841,0.00281
"MWI",2003,5,9,"B","Deaths","Lower",0,897,129,6,517,842,187,66,101,35,388,153,78,108,0,0
"MWI",2003,5,9,"B","Deaths","Point",77,1216,611,171,611,979,496,96,135,51,493,205,102,143,1,0
"MWI",2003,5,9,"B","Deaths","Upper",513,1436,807,696,711,1109,831,133,176,69,617,264,129,181,3,1
"MWI",2003,5,9,"B","Fraction","Lower",0.00013,0.1705,0.02423,0.00127,0.10428,0.17686,0.03527,0.01257,0.01963,0.00692,0.07499,0.02946,0.01543,0.02096,0,0
"MWI",2003,5,9,"B","Fraction","Point",0.01426,0.22573,0.11341,0.03171,0.11349,0.18176,0.09214,0.01781,0.02503,0.00944,0.0916,0.03798,0.01892,0.02654,0.00015,0.00003
"MWI",2003,5,9,"B","Fraction","Upper",0.08984,0.25536,0.14335,0.12884,0.12301,0.1818,0.14847,0.02427,0.03179,0.01229,0.10913,0.04771,0.02302,0.03257,0.00058,0.00021
"MWI",2003,5,9,"B","Rate","Lower",0.00201,2.44788,0.35217,0.01886,1.41221,2.29876,0.51063,0.18117,0.27771,0.09789,1.05861,0.41928,0.21403,0.29511,0,0
"MWI",2003,5,9,"B","Rate","Point",0.20935,3.31394,1.66497,0.46553,1.66614,2.66841,1.3527,0.26147,0.36746,0.13859,1.34478,0.55758,0.27776,0.38963,0.0022,0.00044
"MWI",2003,5,9,"B","Rate","Upper",1.39502,3.91113,2.19766,1.89732,1.93435,3.01763,2.26084,0.36123,0.47769,0.18627,1.67811,0.71796,0.3501,0.49224,0.00818,0.00273
"MWI",2004,5,9,"B","Deaths","Lower",0,906,132,9,505,754,184,75,104,41,430,177,78,116,0,0
"MWI",2004,5,9,"B","Deaths","Point",96,1221,587,192,598,873,379,108,138,59,543,237,101,154,0,0
"MWI",2004,5,9,"B","Deaths","Upper",437,1469,792,672,696,992,730,149,180,80,677,307,128,195,0,1
"MWI",2004,5,9,"B","Fraction","Lower",0.00018,0.17407,0.02461,0.00163,0.10386,0.1651,0.03453,0.01463,0.02052,0.00821,0.08499,0.03493,0.01567,0.023,0,0
"MWI",2004,5,9,"B","Fraction","Point",0.01819,0.231,0.11099,0.03636,0.11311,0.16515,0.07162,0.0205,0.02607,0.01118,0.10274,0.04477,0.01913,0.02914,0,0.00004
"MWI",2004,5,9,"B","Fraction","Upper",0.08171,0.26064,0.14221,0.1257,0.12255,0.16517,0.13469,0.02761,0.03309,0.01459,0.12201,0.05613,0.02328,0.0355,0,0.00022
"MWI",2004,5,9,"B","Rate","Lower",0.00261,2.4066,0.35075,0.02393,1.34112,2.00222,0.48979,0.19922,0.27699,0.11133,1.14261,0.46994,0.20841,0.30824,0,0
"MWI",2004,5,9,"B","Rate","Point",0.25498,3.23812,1.55584,0.50969,1.58556,2.31504,1.00396,0.28737,0.36544,0.15672,1.44019,0.62758,0.26816,0.40848,0,0.00056
"MWI",2004,5,9,"B","Rate","Upper",1.15747,3.89166,2.09844,1.78074,1.84201,2.62549,1.93328,0.39444,0.47544,0.20958,1.79149,0.81089,0.33846,0.51598,0,0.00266
"MWI",2005,5,9,"B","Deaths","Lower",1,743,114,8,469,727,144,80,99,45,457,202,79,125,0,0
"MWI",2005,5,9,"B","Deaths","Point",113,1228,573,204,559,847,234,116,131,64,577,269,103,166,1,0
"MWI",2005,5,9,"B","Deaths","Upper",579,1472,786,670,650,968,596,159,172,87,720,346,130,212,3,0
"MWI",2005,5,9,"B","Fraction","Lower",0.00032,0.14186,0.02274,0.00157,0.09901,0.16298,0.02795,0.01607,0.0198,0.00906,0.09258,0.04067,0.01634,0.02517,0,0
"MWI",2005,5,9,"B","Fraction","Point",0.02173,0.23687,0.11047,0.03942,0.10777,0.16335,0.04522,0.02232,0.02531,0.01239,0.11121,0.05187,0.01983,0.03208,0.00016,0
"MWI",2005,5,9,"B","Fraction","Upper",0.10645,0.2643,0.14292,0.13151,0.11692,0.16339,0.11339,0.02983,0.03222,0.01619,0.13087,0.06442,0.02397,0.03925,0.0006,0
"MWI",2005,5,9,"B","Rate","Lower",0.00438,1.92207,0.29621,0.02165,1.21557,1.88078,0.37363,0.20877,0.25593,0.1174,1.18209,0.5231,0.20606,0.32353,0,0
"MWI",2005,5,9,"B","Rate","Point",0.29111,3.17324,1.47992,0.52809,1.44375,2.18833,0.60579,0.29901,0.33907,0.16598,1.48983,0.69488,0.26565,0.42976,0.00214,0
"MWI",2005,5,9,"B","Rate","Upper",1.49438,3.79951,2.02963,1.73175,1.67727,2.49861,1.53794,0.40973,0.44291,0.22305,1.85804,0.89362,0.33447,0.54487,0.00776,0
"MWI",2006,5,9,"B","Deaths","Lower",0,884,128,14,434,733,165,79,89,46,486,222,85,138,0,0
"MWI",2006,5,9,"B","Deaths","Point",22,1205,577,182,515,897,221,112,120,65,607,292,108,184,1,0
"MWI",2006,5,9,"B","Deaths","Upper",183,1465,777,615,607,1019,444,155,160,88,763,377,136,237,2,0
"MWI",2006,5,9,"B","Fraction","Lower",0.00002,0.18266,0.02486,0.0028,0.09321,0.15714,0.03304,0.01614,0.0183,0.00946,0.09957,0.04512,0.01769,0.02832,0,0
"MWI",2006,5,9,"B","Fraction","Point",0.00423,0.23602,0.1129,0.03561,0.10083,0.1757,0.0433,0.02202,0.02357,0.01277,0.11881,0.05709,0.02107,0.03597,0.00011,0
"MWI",2006,5,9,"B","Fraction","Upper",0.036,0.26154,0.14387,0.1203,0.10936,0.17611,0.08477,0.0293,0.03018,0.01673,0.1399,0.07032,0.02527,0.04448,0.00044,0
