"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Maternal","HIV","TB","OtherCMPN","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"Middle East and North Africa",2000,15,19,"M","Fraction","Point",0,0.00031,0.01499,0.15564,0.05711,0.03321,0.07052,0.1266,0.21081,0.06117,0.05944,0.12998,0.06678,0.00016,0.01327
"Middle East and North Africa",2000,15,19,"M","Fraction","Upper",0,0.00078,0.02887,0.17811,0.06262,0.03625,0.07583,0.13555,0.23372,0.06675,0.06807,0.13564,0.07359,0.00035,0.01502
"Middle East and North Africa",2000,15,19,"M","Rate","Lower",0,0.00084,0.0348,0.75074,0.28698,0.16622,0.36521,0.65597,1.04946,0.3099,0.29189,0.6848,0.33543,0,0.06713
"Middle East and North Africa",2000,15,19,"M","Rate","Point",0,0.00176,0.08491,0.88161,0.32349,0.18811,0.39945,0.71711,1.19411,0.34649,0.33669,0.73626,0.37827,0.00091,0.07517
"Middle East and North Africa",2000,15,19,"M","Rate","Upper",0,0.00447,0.16496,1.04332,0.36596,0.21213,0.43862,0.79568,1.36398,0.39229,0.39122,0.79897,0.42683,0.0019,0.08341
"Middle East and North Africa",2001,15,19,"F","Deaths","Lower",409,3,94,1198,689,418,1052,3231,772,1516,157,561,422,25,60
"Middle East and North Africa",2001,15,19,"F","Deaths","Point",506,8,249,1454,784,504,1272,3633,916,1732,187,633,510,36,76
"Middle East and North Africa",2001,15,19,"F","Deaths","Upper",648,19,444,1784,903,615,1539,4075,1078,2002,226,713,630,49,93
"Middle East and North Africa",2001,15,19,"F","Fraction","Lower",0.03297,0.0003,0.00749,0.09668,0.05559,0.03414,0.08506,0.26514,0.06221,0.12255,0.01261,0.04551,0.03406,0.00198,0.00481
"Middle East and North Africa",2001,15,19,"F","Fraction","Point",0.04045,0.00063,0.01993,0.11628,0.06274,0.0403,0.10176,0.29066,0.0733,0.13859,0.01497,0.05061,0.04079,0.0029,0.0061
"Middle East and North Africa",2001,15,19,"F","Fraction","Upper",0.05141,0.00149,0.03599,0.13957,0.07108,0.04814,0.1217,0.31766,0.08573,0.15609,0.01766,0.05643,0.04886,0.00388,0.00739
"Middle East and North Africa",2001,15,19,"F","Rate","Lower",0.11266,0.00105,0.02592,0.32997,0.18973,0.1153,0.28969,0.88963,0.21269,0.41741,0.04333,0.15447,0.11627,0.00688,0.01671
"Middle East and North Africa",2001,15,19,"F","Rate","Point",0.1392,0.00217,0.06858,0.40015,0.2159,0.13868,0.35018,1.00023,0.25224,0.47692,0.05152,0.17416,0.14037,0.00998,0.02099
"Middle East and North Africa",2001,15,19,"F","Rate","Upper",0.17821,0.0052,0.12198,0.49094,0.24843,0.1692,0.42362,1.12129,0.29653,0.55105,0.06207,0.1961,0.17323,0.01349,0.02538
"Middle East and North Africa",2001,15,19,"M","Deaths","Lower",0,3,131,2792,1053,626,1362,2440,3933,1145,1064,2556,1222,52,222
"Middle East and North Africa",2001,15,19,"M","Deaths","Point",0,8,309,3263,1187,703,1489,2665,4473,1279,1233,2745,1376,67,253
"Middle East and North Africa",2001,15,19,"M","Deaths","Upper",0,21,600,3836,1342,787,1633,2951,5086,1442,1434,2970,1547,84,285
"Middle East and North Africa",2001,15,19,"M","Fraction","Lower",0,0.00016,0.00621,0.13422,0.0509,0.03053,0.06547,0.11703,0.19346,0.05549,0.05072,0.1244,0.05889,0.00242,0.01044
"Middle East and North Africa",2001,15,19,"M","Fraction","Point",0,0.00036,0.01468,0.15502,0.0564,0.0334,0.07072,0.12662,0.21252,0.06075,0.05856,0.1304,0.06536,0.00316,0.01203
"Middle East and North Africa",2001,15,19,"M","Fraction","Upper",0,0.00098,0.02879,0.17715,0.06194,0.03635,0.07614,0.13564,0.23468,0.06627,0.06732,0.13622,0.07219,0.00397,0.01367
"Middle East and North Africa",2001,15,19,"M","Rate","Lower",0,0.00096,0.03476,0.73968,0.27904,0.16595,0.36091,0.64621,1.04155,0.30326,0.28188,0.67696,0.32366,0.01376,0.05903
"Middle East and North Africa",2001,15,19,"M","Rate","Point",0,0.00201,0.08182,0.86404,0.31436,0.18616,0.39417,0.70574,1.18452,0.3386,0.3264,0.72681,0.3643,0.01761,0.06705
"Middle East and North Africa",2001,15,19,"M","Rate","Upper",0,0.00551,0.15887,1.01552,0.35523,0.20828,0.43223,0.78112,1.34627,0.3817,0.37952,0.7862,0.40956,0.02198,0.07539
"Middle East and North Africa",2002,15,19,"F","Deaths","Lower",405,3,91,1147,687,413,1074,3254,766,1503,154,570,420,10,94
"Middle East and North Africa",2002,15,19,"F","Deaths","Point",504,8,254,1394,780,496,1300,3651,918,1721,184,643,506,18,115
"Middle East and North Africa",2002,15,19,"F","Deaths","Upper",651,19,443,1730,895,606,1569,4090,1082,1988,224,722,623,27,139
"Middle East and North Africa",2002,15,19,"F","Fraction","Lower",0.03276,0.00031,0.00737,0.09206,0.05542,0.0336,0.08674,0.2665,0.06203,0.12163,0.0124,0.04616,0.03377,0.00077,0.00746
"Middle East and North Africa",2002,15,19,"F","Fraction","Point",0.04031,0.00066,0.02032,0.11159,0.06244,0.03968,0.10407,0.29227,0.07352,0.13779,0.01477,0.05147,0.04054,0.00141,0.00917
"Middle East and North Africa",2002,15,19,"F","Fraction","Upper",0.05203,0.0015,0.03501,0.13547,0.07084,0.0472,0.12505,0.31922,0.08643,0.15573,0.01749,0.0573,0.04861,0.00212,0.01107
"Middle East and North Africa",2002,15,19,"F","Rate","Lower",0.10955,0.00105,0.02478,0.31001,0.18572,0.11172,0.29031,0.87923,0.20707,0.40634,0.04179,0.15402,0.11348,0.0027,0.02558
"Middle East and North Africa",2002,15,19,"F","Rate","Point",0.13598,0.00223,0.06855,0.37645,0.21064,0.13386,0.35108,0.98596,0.24802,0.46483,0.04983,0.17363,0.13676,0.00476,0.03093
"Middle East and North Africa",2002,15,19,"F","Rate","Upper",0.17567,0.00505,0.11947,0.46718,0.24177,0.16365,0.42372,1.10466,0.29226,0.537,0.06035,0.19476,0.16807,0.00703,0.03737
"Middle East and North Africa",2002,15,19,"M","Deaths","Lower",0,3,125,2794,1055,640,1379,2457,3997,1139,1045,2590,1229,19,278
"Middle East and North Africa",2002,15,19,"M","Deaths","Point",0,8,318,3276,1189,712,1508,2689,4528,1271,1215,2768,1372,29,316
"Middle East and North Africa",2002,15,19,"M","Deaths","Upper",0,19,590,3825,1338,792,1651,2967,5134,1428,1416,2988,1541,40,360
"Middle East and North Africa",2002,15,19,"M","Fraction","Lower",0,0.00018,0.0059,0.13365,0.05052,0.03075,0.06585,0.11683,0.19421,0.05472,0.04947,0.12455,0.05816,0.00088,0.01295
"Middle East and North Africa",2002,15,19,"M","Fraction","Point",0,0.00037,0.01498,0.15453,0.05611,0.0336,0.07113,0.12684,0.21361,0.05997,0.0573,0.13057,0.06474,0.00135,0.01489
"Middle East and North Africa",2002,15,19,"M","Fraction","Upper",0,0.00088,0.02833,0.17634,0.06177,0.0366,0.07671,0.13592,0.23524,0.06552,0.06622,0.13642,0.07143,0.00187,0.01703
"Middle East and North Africa",2002,15,19,"M","Rate","Lower",0,0.00099,0.03255,0.72595,0.27432,0.16629,0.35853,0.6384,1.03863,0.29615,0.27168,0.67304,0.31933,0.00493,0.07242
"Middle East and North Africa",2002,15,19,"M","Rate","Point",0,0.00204,0.08249,0.85096,0.30898,0.18503,0.3917,0.69848,1.1763,0.33024,0.31554,0.71902,0.35651,0.00743,0.082
"Middle East and North Africa",2002,15,19,"M","Rate","Upper",0,0.00493,0.15318,0.99334,0.34742,0.20569,0.42882,0.77075,1.33355,0.37084,0.36768,0.77604,0.40017,0.01038,0.09344
"Middle East and North Africa",2003,15,19,"F","Deaths","Lower",399,4,99,1093,676,405,1084,3265,765,1490,151,579,412,988,1315
"Middle East and North Africa",2003,15,19,"F","Deaths","Point",499,9,260,1331,767,483,1316,3646,918,1701,181,652,497,1072,1738
"Middle East and North Africa",2003,15,19,"F","Deaths","Upper",652,23,431,1663,885,591,1594,4078,1086,1963,218,732,613,1155,2331
"Middle East and North Africa",2003,15,19,"F","Fraction","Lower",0.02678,0.0003,0.00655,0.07323,0.04494,0.02682,0.07233,0.22022,0.05141,0.09846,0.01009,0.0388,0.02744,0.0652,0.09086
"Middle East and North Africa",2003,15,19,"F","Fraction","Point",0.03314,0.00061,0.01726,0.08834,0.05089,0.03208,0.08729,0.24191,0.06091,0.11286,0.01202,0.04327,0.03299,0.07111,0.11532
"Middle East and North Africa",2003,15,19,"F","Fraction","Upper",0.0431,0.00147,0.0285,0.10863,0.05785,0.03855,0.10448,0.26569,0.07194,0.12875,0.01431,0.04818,0.03989,0.0764,0.14581
"Middle East and North Africa",2003,15,19,"F","Rate","Lower",0.10638,0.00122,0.02641,0.29122,0.18008,0.10781,0.28876,0.86931,0.20381,0.39693,0.04042,0.1544,0.10993,0.26321,0.3502
"Middle East and North Africa",2003,15,19,"F","Rate","Point",0.13296,0.00245,0.06925,0.35441,0.20417,0.1287,0.3502,0.97052,0.24437,0.45279,0.04822,0.1736,0.13235,0.28529,0.46265
"Middle East and North Africa",2003,15,19,"F","Rate","Upper",0.17346,0.00597,0.11452,0.44273,0.23547,0.15725,0.42408,1.08534,0.28902,0.52247,0.05798,0.19466,0.16304,0.30728,0.62033
"Middle East and North Africa",2003,15,19,"M","Deaths","Lower",0,4,135,2862,1074,659,1404,2505,4113,1152,1039,2609,1230,1593,2472
"Middle East and North Africa",2003,15,19,"M","Deaths","Point",0,9,335,3296,1206,726,1531,2734,4630,1284,1213,2782,1377,1732,3262
"Middle East and North Africa",2003,15,19,"M","Deaths","Upper",0,25,560,3839,1349,804,1675,3018,5245,1440,1412,2997,1546,1874,4365
"Middle East and North Africa",2003,15,19,"M","Fraction","Lower",0,0.00017,0.0051,0.10951,0.04116,0.02524,0.05395,0.09528,0.16085,0.04416,0.03979,0.10027,0.04682,0.06077,0.09928
"Middle East and North Africa",2003,15,19,"M","Fraction","Point",0,0.00035,0.01283,0.12618,0.04617,0.02781,0.05863,0.10466,0.17728,0.04916,0.04645,0.10653,0.05271,0.06632,0.1249
"Middle East and North Africa",2003,15,19,"M","Fraction","Upper",0,0.00095,0.02157,0.14731,0.0511,0.03049,0.06365,0.11328,0.19561,0.05432,0.05417,0.1125,0.0588,0.07134,0.15619
"Middle East and North Africa",2003,15,19,"M","Rate","Lower",0,0.00118,0.03466,0.73147,0.2746,0.16845,0.35886,0.64031,1.05122,0.29463,0.2656,0.66707,0.3145,0.40727,0.63197
"Middle East and North Africa",2003,15,19,"M","Rate","Point",0,0.00234,0.08564,0.84222,0.30817,0.18563,0.39134,0.69858,1.1833,0.32813,0.31004,0.71106,0.35183,0.44267,0.83368
"Middle East and North Africa",2003,15,19,"M","Rate","Upper",0,0.00625,0.14291,0.981,0.3447,0.20531,0.42777,0.77095,1.33981,0.36774,0.36062,0.76532,0.39497,0.47863,1.11515
"Middle East and North Africa",2004,15,19,"F","Deaths","Lower",395,4,95,1052,657,397,1087,3257,744,1477,146,582,406,15,1201
"Middle East and North Africa",2004,15,19,"F","Deaths","Point",494,9,244,1300,749,475,1321,3636,898,1681,175,657,488,25,1566
"Middle East and North Africa",2004,15,19,"F","Deaths","Upper",647,23,424,1609,865,581,1598,4063,1069,1944,210,737,602,35,2089
"Middle East and North Africa",2004,15,19,"F","Fraction","Lower",0.02915,0.00035,0.00692,0.07692,0.04829,0.02891,0.07965,0.24075,0.0548,0.10677,0.01069,0.04302,0.02942,0.0011,0.09069
"Middle East and North Africa",2004,15,19,"F","Fraction","Point",0.03602,0.00069,0.01782,0.09476,0.05457,0.03464,0.09628,0.26504,0.06544,0.12256,0.01274,0.04791,0.03555,0.0018,0.11418
"Middle East and North Africa",2004,15,19,"F","Fraction","Upper",0.04712,0.00168,0.03066,0.11539,0.06215,0.04146,0.11564,0.29154,0.07767,0.13962,0.01518,0.05358,0.04301,0.00255,0.14252
"Middle East and North Africa",2004,15,19,"F","Rate","Lower",0.10433,0.00128,0.02529,0.27747,0.17328,0.10476,0.28685,0.85921,0.1963,0.38969,0.03868,0.15369,0.10729,0.00395,0.31677
"Middle East and North Africa",2004,15,19,"F","Rate","Point",0.13032,0.0025,0.06447,0.34283,0.19743,0.12532,0.34833,0.95888,0.23675,0.44341,0.04609,0.17333,0.12862,0.00651,0.41309
"Middle East and North Africa",2004,15,19,"F","Rate","Upper",0.17056,0.00596,0.11168,0.42417,0.22797,0.15313,0.42127,1.07146,0.28172,0.51242,0.05521,0.1943,0.15858,0.00924,0.55068
"Middle East and North Africa",2004,15,19,"M","Deaths","Lower",0,4,133,2839,1061,661,1401,2506,4156,1163,1018,2606,1214,26,2263
"Middle East and North Africa",2004,15,19,"M","Deaths","Point",0,9,324,3292,1189,725,1525,2727,4656,1290,1187,2772,1351,37,2963
"Middle East and North Africa",2004,15,19,"M","Deaths","Upper",0,22,597,3824,1330,797,1668,3000,5269,1438,1380,2973,1509,49,3932
"Middle East and North Africa",2004,15,19,"M","Fraction","Lower",0,0.00019,0.00546,0.11784,0.04402,0.0273,0.05827,0.10328,0.17566,0.04799,0.0421,0.10853,0.04987,0.00106,0.09881
"Middle East and North Africa",2004,15,19,"M","Fraction","Point",0,0.00039,0.01346,0.13691,0.04945,0.03015,0.06342,0.11338,0.19362,0.05365,0.04938,0.11529,0.05616,0.00154,0.1232
"Middle East and North Africa",2004,15,19,"M","Fraction","Upper",0,0.00088,0.02485,0.15934,0.05486,0.03301,0.06883,0.12261,0.21288,0.05919,0.05775,0.12165,0.06266,0.00207,0.15273
"Middle East and North Africa",2004,15,19,"M","Rate","Lower",0,0.00118,0.03377,0.71808,0.26838,0.16722,0.3545,0.63399,1.05107,0.29415,0.25748,0.65929,0.30713,0.00657,0.57243
"Middle East and North Africa",2004,15,19,"M","Rate","Point",0,0.00237,0.08185,0.83259,0.30072,0.18335,0.38568,0.6895,1.17746,0.32626,0.30029,0.70111,0.34153,0.00937,0.74922
"Middle East and North Africa",2004,15,19,"M","Rate","Upper",0,0.0055,0.15083,0.96676,0.33628,0.20154,0.42148,0.75852,1.33216,0.36356,0.34876,0.75152,0.38146,0.0124,0.99399
"Middle East and North Africa",2005,15,19,"F","Deaths","Lower",388,5,97,1022,643,384,1069,3214,742,1452,143,584,393,18,1325
"Middle East and North Africa",2005,15,19,"F","Deaths","Point",485,10,241,1240,732,460,1302,3590,894,1655,171,656,472,29,1753
"Middle East and North Africa",2005,15,19,"F","Deaths","Upper",638,21,405,1540,845,562,1582,4007,1065,1903,207,736,583,39,2346
"Middle East and North Africa",2005,15,19,"F","Fraction","Lower",0.02856,0.00037,0.00705,0.0748,0.04723,0.02798,0.0783,0.23784,0.05474,0.10497,0.01043,0.043,0.02847,0.00132,0.1013
"Middle East and North Africa",2005,15,19,"F","Fraction","Point",0.03544,0.00072,0.01758,0.09059,0.0535,0.03358,0.09512,0.26224,0.0653,0.12088,0.01247,0.04792,0.0345,0.00212,0.12804
"Middle East and North Africa",2005,15,19,"F","Fraction","Upper",0.04632,0.00151,0.02955,0.11167,0.06084,0.04038,0.1145,0.2884,0.07767,0.13802,0.01481,0.05357,0.04181,0.0029,0.15986
"Middle East and North Africa",2005,15,19,"F","Rate","Lower",0.10194,0.00137,0.0257,0.26809,0.16872,0.10073,0.28054,0.84334,0.19491,0.38112,0.03752,0.15326,0.10314,0.00498,0.34772
"Middle East and North Africa",2005,15,19,"F","Rate","Point",0.12727,0.00259,0.06313,0.32533,0.19213,0.1206,0.3416,0.94178,0.23451,0.43411,0.04478,0.17209,0.1239,0.00761,0.45983
"Middle East and North Africa",2005,15,19,"F","Rate","Upper",0.16722,0.00548,0.10603,0.40374,0.22162,0.14723,0.41476,1.05097,0.27918,0.49897,0.05408,0.19301,0.1528,0.01024,0.61507
"Middle East and North Africa",2005,15,19,"M","Deaths","Lower",0,4,130,2836,1057,658,1389,2511,4202,1175,1011,2599,1202,31,2603
"Middle East and North Africa",2005,15,19,"M","Deaths","Point",0,10,324,3268,1183,721,1517,2728,4707,1304,1175,2766,1334,45,3433
"Middle East and North Africa",2005,15,19,"M","Deaths","Upper",0,22,605,3779,1319,792,1658,2997,5330,1453,1364,2956,1485,59,4598
"Middle East and North Africa",2005,15,19,"M","Fraction","Lower",0,0.00017,0.00535,0.11569,0.04279,0.0265,0.05671,0.10124,0.17421,0.04738,0.0409,0.10593,0.04814,0.00125,0.11176
"Middle East and North Africa",2005,15,19,"M","Fraction","Point",0,0.00039,0.0132,0.1333,0.04825,0.02942,0.06189,0.1113,0.19201,0.0532,0.04794,0.11284,0.0544,0.00182,0.14005
"Middle East and North Africa",2005,15,19,"M","Fraction","Upper",0,0.00088,0.02465,0.15404,0.05365,0.0323,0.06732,0.12058,0.21152,0.05878,0.05597,0.11955,0.0608,0.0024,0.17352
"Middle East and North Africa",2005,15,19,"M","Rate","Lower",0,0.0011,0.03291,0.71335,0.266,0.16564,0.3495,0.63172,1.05698,0.29559,0.25434,0.65393,0.30242,0.00804,0.6549
"Middle East and North Africa",2005,15,19,"M","Rate","Point",0,0.0024,0.08139,0.82189,0.29749,0.18139,0.38159,0.68624,1.18387,0.32801,0.29558,0.69574,0.33541,0.01122,0.8635
"Middle East and North Africa",2005,15,19,"M","Rate","Upper",0,0.00542,0.15206,0.95013,0.33171,0.1991,0.41678,0.75363,1.34,0.36537,0.34287,0.74303,0.37338,0.01484,1.15588
"Middle East and North Africa",2006,15,19,"F","Deaths","Lower",372,5,90,958,615,371,1036,3152,718,1413,134,574,380,0,2147
"Middle East and North Africa",2006,15,19,"F","Deaths","Point",466,10,230,1182,702,447,1264,3510,865,1605,161,644,458,4,2809
"Middle East and North Africa",2006,15,19,"F","Deaths","Upper",613,19,398,1467,813,546,1547,3925,1031,1847,195,724,567,8,3742
"Middle East and North Africa",2006,15,19,"F","Fraction","Lower",0.02618,0.00037,0.00628,0.06658,0.04307,0.02577,0.07225,0.21945,0.05033,0.09634,0.00934,0.03986,0.02614,0.00006,0.15869
"Middle East and North Africa",2006,15,19,"F","Fraction","Point",0.03245,0.00071,0.01603,0.08232,0.04889,0.03112,0.08803,0.24449,0.06023,0.11183,0.01123,0.04488,0.03187,0.00028,0.19565
"Middle East and North Africa",2006,15,19,"F","Fraction","Upper",0.04233,0.00131,0.02766,0.10137,0.05559,0.03775,0.1064,0.27129,0.07201,0.12822,0.01344,0.05048,0.03896,0.00058,0.23858
"Middle East and North Africa",2006,15,19,"F","Rate","Lower",0.0975,0.00139,0.0236,0.25095,0.16117,0.09734,0.27134,0.82524,0.18818,0.37007,0.03522,0.15043,0.09967,0.00026,0.56218
"Middle East and North Africa",2006,15,19,"F","Rate","Point",0.12197,0.00267,0.06025,0.30941,0.18376,0.11697,0.33087,0.91895,0.22638,0.42033,0.04221,0.16869,0.11979,0.00105,0.73538
"Middle East and North Africa",2006,15,19,"F","Rate","Upper",0.1602,0.00496,0.10413,0.38388,0.21257,0.14288,0.40469,1.02736,0.26988,0.48348,0.05095,0.18944,0.14821,0.0021,0.97932
"Middle East and North Africa",2006,15,19,"M","Deaths","Lower",0,4,129,2843,1051,659,1396,2520,4318,1176,996,2598,1199,2,4256
"Middle East and North Africa",2006,15,19,"M","Deaths","Point",0,10,316,3263,1178,721,1524,2740,4842,1306,1155,2759,1327,6,5619
"Middle East and North Africa",2006,15,19,"M","Deaths","Upper",0,20,560,3776,1314,794,1666,3005,5507,1451,1343,2952,1480,12,7523
"Middle East and North Africa",2006,15,19,"M","Fraction","Lower",0,0.00017,0.00474,0.10557,0.03878,0.02411,0.05181,0.09258,0.1639,0.04295,0.03664,0.09565,0.04309,0.00007,0.17043
"Middle East and North Africa",2006,15,19,"M","Fraction","Point",0,0.00038,0.01181,0.1219,0.04402,0.02695,0.05695,0.10235,0.18088,0.04879,0.04316,0.10306,0.04958,0.00024,0.20992
"Middle East and North Africa",2006,15,19,"M","Fraction","Upper",0,0.00072,0.02124,0.1425,0.04933,0.02994,0.06232,0.11149,0.2001,0.0544,0.05054,0.11043,0.05608,0.00046,0.2547
"Middle East and North Africa",2006,15,19,"M","Rate","Lower",0,0.00118,0.03239,0.71154,0.26302,0.16503,0.34952,0.63069,1.08044,0.2942,0.24935,0.65027,0.29999,0.0005,1.06516
"Middle East and North Africa",2006,15,19,"M","Rate","Point",0,0.00254,0.07908,0.81629,0.29478,0.18047,0.38136,0.68538,1.21125,0.32672,0.28902,0.69013,0.33201,0.00161,1.40571
"Middle East and North Africa",2006,15,19,"M","Rate","Upper",0,0.00481,0.13994,0.94455,0.32865,0.1985,0.41659,0.75161,1.37763,0.36279,0.33594,0.73815,0.37,0.00301,1.88144
"Middle East and North Africa",2007,15,19,"F","Deaths","Lower",353,5,87,918,588,355,1004,3046,689,1358,126,550,356,2,1806
"Middle East and North Africa",2007,15,19,"F","Deaths","Point",443,11,211,1125,671,430,1226,3400,831,1547,153,620,433,7,2345
"Middle East and North Africa",2007,15,19,"F","Deaths","Upper",587,19,360,1391,778,530,1504,3796,995,1779,185,701,540,14,3099
"Middle East and North Africa",2007,15,19,"F","Fraction","Lower",0.02658,0.0004,0.00652,0.06786,0.04406,0.02646,0.075,0.22819,0.05153,0.09948,0.00944,0.04114,0.02639,0.0002,0.14095
"Middle East and North Africa",2007,15,19,"F","Fraction","Point",0.03292,0.00079,0.01567,0.08366,0.04985,0.03194,0.09112,0.25274,0.06178,0.11499,0.01135,0.04611,0.03222,0.00054,0.17432
"Middle East and North Africa",2007,15,19,"F","Fraction","Upper",0.04324,0.0014,0.02684,0.10292,0.05664,0.0388,0.11013,0.27971,0.074,0.13151,0.01361,0.05198,0.03947,0.00098,0.21246
"Middle East and North Africa",2007,15,19,"F","Rate","Lower",0.09267,0.00142,0.02306,0.24107,0.15448,0.09336,0.26369,0.79956,0.18083,0.35662,0.03332,0.14444,0.09359,0.00078,0.474
"Middle East and North Africa",2007,15,19,"F","Rate","Point",0.11624,0.00279,0.05533,0.2954,0.17602,0.11278,0.32174,0.89241,0.21814,0.40602,0.04008,0.16281,0.11377,0.00191,0.61552
"Middle East and North Africa",2007,15,19,"F","Rate","Upper",0.15382,0.00497,0.09435,0.36482,0.20395,0.13896,0.39452,0.9958,0.26105,0.46688,0.04841,0.18371,0.14155,0.00342,0.81306
"Middle East and North Africa",2007,15,19,"M","Deaths","Lower",0,5,121,2847,1050,654,1409,2525,4386,1174,979,2579,1188,7,3587
"Middle East and North Africa",2007,15,19,"M","Deaths","Point",0,11,297,3240,1175,716,1534,2747,4925,1303,1138,2737,1313,14,4732
"Middle East and North Africa",2007,15,19,"M","Deaths","Upper",0,20,496,3753,1309,789,1678,3015,5645,1447,1325,2928,1459,21,6316
"Middle East and North Africa",2007,15,19,"M","Fraction","Lower",0,0.00021,0.00463,0.10905,0.04007,0.02483,0.05407,0.09622,0.17262,0.0445,0.03744,0.09862,0.04443,0.00027,0.14794
"Middle East and North Africa",2007,15,19,"M","Fraction","Point",0,0.00041,0.01149,0.1252,0.0454,0.02765,0.05927,0.10614,0.19029,0.05033,0.04397,0.10575,0.05073,0.00053,0.18284
"Middle East and North Africa",2007,15,19,"M","Fraction","Upper",0,0.00074,0.019,0.14651,0.05065,0.03046,0.06464,0.11524,0.21045,0.05599,0.05126,0.11259,0.05695,0.00084,0.22409
"Middle East and North Africa",2007,15,19,"M","Rate","Lower",0,0.00137,0.03033,0.71384,0.26315,0.16418,0.35322,0.63283,1.0993,0.29446,0.24545,0.64648,0.29781,0.00175,0.89938
