"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"Middle East and North Africa",2010,10,14,"B","Fraction","Lower",0.00058,0.04902,0.00148,0.01734,0.00099,0.11723,0.01698,0.13699,0.19888,0.04753,0.07146,0.13198,0.00027,0.00449
"Middle East and North Africa",2010,10,14,"B","Fraction","Point",0.00133,0.05947,0.0047,0.02421,0.00488,0.14537,0.02029,0.15438,0.22109,0.0591,0.08061,0.16069,0.00067,0.0632
"Middle East and North Africa",2010,10,14,"B","Fraction","Upper",0.00229,0.07006,0.0096,0.03229,0.00875,0.17546,0.0241,0.17248,0.24917,0.07112,0.09088,0.1892,0.00114,0.1219
"Middle East and North Africa",2010,10,14,"B","Rate","Lower",0.00134,0.10404,0.0034,0.03719,0.00215,0.25788,0.03528,0.2942,0.41818,0.10267,0.15172,0.30462,0.00067,0.00936
"Middle East and North Africa",2010,10,14,"B","Rate","Point",0.00295,0.13207,0.01044,0.05376,0.01084,0.32282,0.04506,0.34283,0.49097,0.13124,0.17901,0.35684,0.00149,0.14035
"Middle East and North Africa",2010,10,14,"B","Rate","Upper",0.00505,0.17727,0.02122,0.07731,0.02137,0.42885,0.06284,0.43427,0.64094,0.1856,0.23007,0.43661,0.00245,0.33299
"Middle East and North Africa",2011,10,14,"B","Deaths","Lower",11,714,24,255,5,1684,252,2114,2982,707,1044,2129,0,1216
"Middle East and North Africa",2011,10,14,"B","Deaths","Point",24,926,76,379,46,2209,327,2499,3583,920,1261,2567,2,2202
"Middle East and North Africa",2011,10,14,"B","Deaths","Upper",41,1266,148,554,96,2975,457,3176,4768,1309,1631,3152,6,3943
"Middle East and North Africa",2011,10,14,"B","Fraction","Lower",0.00062,0.04394,0.00141,0.01552,0.00031,0.10117,0.01594,0.13013,0.18875,0.04348,0.06558,0.12223,0,0.08145
"Middle East and North Africa",2011,10,14,"B","Fraction","Point",0.00142,0.05441,0.00448,0.02229,0.0027,0.12979,0.0192,0.14682,0.21049,0.05403,0.07409,0.15079,0.00012,0.12937
"Middle East and North Africa",2011,10,14,"B","Fraction","Upper",0.00241,0.06412,0.00915,0.03013,0.00503,0.15818,0.02292,0.16306,0.23625,0.06499,0.08324,0.17642,0.00032,0.18468
"Middle East and North Africa",2011,10,14,"B","Rate","Lower",0.00151,0.09875,0.00343,0.03512,0.00074,0.23177,0.03489,0.29017,0.4131,0.09833,0.14506,0.29646,0,0.17778
"Middle East and North Africa",2011,10,14,"B","Rate","Point",0.00329,0.12616,0.01039,0.05169,0.00626,0.30095,0.04452,0.34044,0.48808,0.12528,0.1718,0.34965,0.00028,0.29998
"Middle East and North Africa",2011,10,14,"B","Rate","Upper",0.00556,0.17261,0.02044,0.07618,0.01299,0.40912,0.06244,0.43448,0.65015,0.17838,0.22375,0.43404,0.00074,0.53678
"Middle East and North Africa",2012,10,14,"B","Deaths","Lower",11,685,21,242,6,1564,246,2091,2953,678,1014,2094,15,6405
"Middle East and North Africa",2012,10,14,"B","Deaths","Point",25,892,74,368,52,2088,321,2475,3554,878,1223,2532,25,7689
"Middle East and North Africa",2012,10,14,"B","Deaths","Upper",40,1227,141,547,109,2895,457,3169,4768,1265,1596,3141,35,9631
"Middle East and North Africa",2012,10,14,"B","Fraction","Lower",0.00052,0.03291,0.00104,0.01148,0.00028,0.07439,0.01186,0.10095,0.14359,0.03186,0.04909,0.09522,0.00065,0.30825
"Middle East and North Africa",2012,10,14,"B","Fraction","Point",0.00114,0.04017,0.00334,0.01656,0.00235,0.09409,0.01445,0.11151,0.16013,0.03955,0.05511,0.11408,0.00112,0.34641
"Middle East and North Africa",2012,10,14,"B","Fraction","Upper",0.00179,0.04818,0.00629,0.02241,0.00447,0.11626,0.01759,0.12359,0.18511,0.04929,0.06275,0.13295,0.00161,0.37747
"Middle East and North Africa",2012,10,14,"B","Rate","Lower",0.00167,0.09441,0.00306,0.03358,0.00083,0.21548,0.03434,0.28634,0.40901,0.09322,0.14064,0.29058,0.00204,0.88848
"Middle East and North Africa",2012,10,14,"B","Rate","Point",0.00345,0.12165,0.01012,0.05015,0.00712,0.28495,0.04376,0.33771,0.48495,0.11978,0.1669,0.34549,0.00339,1.0491
"Middle East and North Africa",2012,10,14,"B","Rate","Upper",0.00542,0.16812,0.01939,0.07542,0.01484,0.39794,0.06232,0.43486,0.65276,0.17262,0.2201,0.43231,0.00485,1.33674
"Middle East and North Africa",2013,10,14,"B","Deaths","Lower",14,646,19,222,2,1421,239,2043,2902,638,966,2043,4,8071
"Middle East and North Africa",2013,10,14,"B","Deaths","Point",27,852,71,344,36,1941,312,2424,3501,832,1173,2482,10,10543
"Middle East and North Africa",2013,10,14,"B","Deaths","Upper",43,1207,131,521,82,2744,453,3147,4721,1234,1556,3110,17,14673
"Middle East and North Africa",2013,10,14,"B","Fraction","Lower",0.00056,0.0278,0.00082,0.00939,0.00009,0.05925,0.01041,0.08695,0.12786,0.02699,0.0422,0.08077,0.00016,0.37016
"Middle East and North Africa",2013,10,14,"B","Fraction","Point",0.00112,0.03471,0.00289,0.01402,0.00148,0.07907,0.01271,0.09873,0.1426,0.03388,0.04779,0.10111,0.00041,0.42947
"Middle East and North Africa",2013,10,14,"B","Fraction","Upper",0.00177,0.04263,0.00533,0.01975,0.00305,0.10229,0.01547,0.11273,0.16445,0.04175,0.05492,0.12168,0.00069,0.48014
"Middle East and North Africa",2013,10,14,"B","Rate","Lower",0.00194,0.08872,0.00269,0.03074,0.00031,0.19935,0.03323,0.28274,0.40396,0.08808,0.13471,0.28422,0.00055,1.12431
"Middle East and North Africa",2013,10,14,"B","Rate","Point",0.00375,0.11613,0.00967,0.04691,0.00495,0.26454,0.04252,0.33032,0.47709,0.11335,0.15989,0.33828,0.00137,1.43685
"Middle East and North Africa",2013,10,14,"B","Rate","Upper",0.00578,0.16533,0.01793,0.07252,0.01106,0.37773,0.06168,0.43042,0.65283,0.1691,0.21432,0.42912,0.00232,2.0364
"Middle East and North Africa",2014,10,14,"B","Deaths","Lower",13,617,20,210,1,1345,239,2036,2896,610,927,2032,1,9290
"Middle East and North Africa",2014,10,14,"B","Deaths","Point",27,827,76,331,29,1851,309,2402,3475,798,1129,2470,6,13883
"Middle East and North Africa",2014,10,14,"B","Deaths","Upper",43,1189,135,512,65,2660,452,3150,4768,1199,1502,3142,11,23334
"Middle East and North Africa",2014,10,14,"B","Fraction","Lower",0.00043,0.02311,0.00077,0.00762,0.00005,0.04716,0.00895,0.07172,0.11021,0.02275,0.03489,0.06688,0.00003,0.42105
"Middle East and North Africa",2014,10,14,"B","Fraction","Point",0.00097,0.02995,0.00274,0.01198,0.00106,0.06703,0.0112,0.087,0.12586,0.02891,0.04088,0.08944,0.00021,0.50277
"Middle East and North Africa",2014,10,14,"B","Fraction","Upper",0.00158,0.03772,0.00505,0.01725,0.00225,0.09138,0.01368,0.1037,0.14734,0.03566,0.04775,0.11235,0.00041,0.57937
"Middle East and North Africa",2014,10,14,"B","Rate","Lower",0.00179,0.0849,0.00301,0.02903,0.00021,0.1843,0.03298,0.27776,0.39928,0.08357,0.12873,0.28008,0.00014,1.3067
"Middle East and North Africa",2014,10,14,"B","Rate","Point",0.00363,0.1122,0.01026,0.04488,0.00397,0.25112,0.04196,0.32593,0.47151,0.10831,0.15315,0.33507,0.00079,1.88354
"Middle East and North Africa",2014,10,14,"B","Rate","Upper",0.00585,0.16257,0.01841,0.06942,0.00877,0.36497,0.06185,0.42963,0.6495,0.16561,0.20629,0.42854,0.0015,3.16973
"Middle East and North Africa",2015,10,14,"B","Deaths","Lower",12,598,25,197,0,1272,235,1994,2859,573,895,1993,0,7671
"Middle East and North Africa",2015,10,14,"B","Deaths","Point",23,796,84,318,24,1762,304,2348,3436,760,1090,2421,0,11768
"Middle East and North Africa",2015,10,14,"B","Deaths","Upper",35,1164,152,500,55,2593,449,3127,4783,1167,1478,3109,0,19749
"Middle East and North Africa",2015,10,14,"B","Fraction","Lower",0.00045,0.02486,0.00099,0.00815,0.00002,0.05072,0.00987,0.07761,0.11822,0.02385,0.03657,0.07174,0,0.38592
"Middle East and North Africa",2015,10,14,"B","Fraction","Point",0.00092,0.03166,0.00333,0.01264,0.00095,0.07011,0.01209,0.09342,0.1367,0.03023,0.04338,0.09634,0,0.46822
"Middle East and North Africa",2015,10,14,"B","Fraction","Upper",0.00147,0.03942,0.00592,0.01805,0.002,0.09346,0.01484,0.11208,0.16407,0.0379,0.05127,0.11925,0,0.5428
"Middle East and North Africa",2015,10,14,"B","Rate","Lower",0.00164,0.0815,0.00358,0.027,0.00011,0.17179,0.03212,0.26947,0.39143,0.07829,0.12325,0.27112,0,1.0643
"Middle East and North Africa",2015,10,14,"B","Rate","Point",0.00311,0.10705,0.01126,0.04274,0.00321,0.23705,0.04088,0.31587,0.46221,0.10221,0.14668,0.32574,0,1.58314
"Middle East and North Africa",2015,10,14,"B","Rate","Upper",0.00473,0.1587,0.02043,0.06775,0.00747,0.34991,0.0607,0.42121,0.64299,0.15768,0.19866,0.42417,0,2.66157
"Middle East and North Africa",2016,10,14,"B","Deaths","Lower",11,578,22,187,0,1204,232,1967,2848,551,868,1957,0,6870
"Middle East and North Africa",2016,10,14,"B","Deaths","Point",19,775,78,308,32,1695,299,2316,3423,729,1056,2390,3,11473
"Middle East and North Africa",2016,10,14,"B","Deaths","Upper",30,1147,137,501,73,2547,451,3105,4860,1141,1444,3120,8,21119
"Middle East and North Africa",2016,10,14,"B","Fraction","Lower",0.0004,0.02413,0.00089,0.00776,0.00003,0.04876,0.00953,0.07521,0.11746,0.02299,0.03511,0.06925,0,0.36054
"Middle East and North Africa",2016,10,14,"B","Fraction","Point",0.00079,0.03151,0.00319,0.01253,0.00129,0.06891,0.01214,0.09415,0.13915,0.02962,0.04295,0.09717,0.00014,0.46645
"Middle East and North Africa",2016,10,14,"B","Fraction","Upper",0.0013,0.04086,0.00581,0.0185,0.00282,0.09332,0.01511,0.11627,0.17051,0.03761,0.05194,0.12481,0.00033,0.56129
"Middle East and North Africa",2016,10,14,"B","Rate","Lower",0.00153,0.07774,0.00297,0.02526,0.00012,0.16218,0.03127,0.2623,0.38642,0.0735,0.11744,0.26341,0,0.93969
"Middle East and North Africa",2016,10,14,"B","Rate","Point",0.00258,0.10291,0.01042,0.04092,0.00421,0.22505,0.03965,0.30748,0.45444,0.09673,0.14027,0.31734,0.00046,1.52333
"Middle East and North Africa",2016,10,14,"B","Rate","Upper",0.00396,0.15405,0.01819,0.06697,0.0099,0.33954,0.0603,0.41246,0.64988,0.15374,0.19377,0.41709,0.00095,2.80153
"Middle East and North Africa",2017,10,14,"B","Deaths","Lower",11,566,24,184,0,1171,230,1959,2848,535,851,1934,0,5329
"Middle East and North Africa",2017,10,14,"B","Deaths","Point",20,761,78,304,36,1650,297,2306,3430,708,1036,2383,4,8990
"Middle East and North Africa",2017,10,14,"B","Deaths","Upper",30,1140,145,502,86,2524,459,3122,4991,1121,1424,3123,9,16082
"Middle East and North Africa",2017,10,14,"B","Fraction","Lower",0.00045,0.02715,0.00098,0.00862,0.00003,0.05415,0.01089,0.08597,0.1324,0.02518,0.03958,0.07996,0.00003,0.31145
"Middle East and North Africa",2017,10,14,"B","Fraction","Point",0.00089,0.0346,0.00353,0.01382,0.00162,0.07498,0.01349,0.10481,0.1559,0.0322,0.04708,0.10832,0.00018,0.40857
"Middle East and North Africa",2017,10,14,"B","Fraction","Upper",0.00144,0.04282,0.00663,0.02032,0.0035,0.10012,0.01661,0.12698,0.19109,0.04043,0.05657,0.13394,0.00041,0.49293
"Middle East and North Africa",2017,10,14,"B","Rate","Lower",0.00153,0.07515,0.00333,0.02446,0.0001,0.15413,0.03087,0.2579,0.38142,0.07079,0.11308,0.25917,0.00013,0.72914
"Middle East and North Africa",2017,10,14,"B","Rate","Point",0.00256,0.09935,0.01014,0.03968,0.00465,0.21529,0.03873,0.30094,0.44763,0.09245,0.13518,0.31102,0.00052,1.17311
"Middle East and North Africa",2017,10,14,"B","Rate","Upper",0.00397,0.15092,0.01889,0.06596,0.01122,0.3311,0.05976,0.41242,0.65495,0.14758,0.18867,0.42064,0.00118,2.09784
"Middle East and North Africa",2018,10,14,"B","Deaths","Lower",11,573,23,184,0,1142,234,1970,2923,527,846,1933,1,3399
"Middle East and North Africa",2018,10,14,"B","Deaths","Point",18,762,77,305,31,1626,301,2322,3505,697,1023,2375,5,5965
"Middle East and North Africa",2018,10,14,"B","Deaths","Upper",28,1153,137,509,77,2490,466,3136,5121,1118,1431,3169,10,9575
"Middle East and North Africa",2018,10,14,"B","Fraction","Lower",0.00055,0.03363,0.00121,0.01114,0.00001,0.07048,0.01271,0.10207,0.14617,0.02802,0.04489,0.10307,0.00005,0.22354
"Middle East and North Africa",2018,10,14,"B","Fraction","Point",0.00095,0.04008,0.00407,0.01604,0.00161,0.08552,0.01581,0.12212,0.18436,0.03669,0.05381,0.12491,0.00027,0.31376
"Middle East and North Africa",2018,10,14,"B","Fraction","Upper",0.00146,0.04841,0.00731,0.0216,0.00313,0.10324,0.0201,0.14746,0.23535,0.04897,0.06643,0.14838,0.00054,0.37904
"Middle East and North Africa",2018,10,14,"B","Rate","Lower",0.00154,0.07434,0.00327,0.02404,0.00003,0.14704,0.03052,0.25426,0.38294,0.06888,0.1095,0.25099,0.00012,0.44392
"Middle East and North Africa",2018,10,14,"B","Rate","Point",0.00231,0.0974,0.00989,0.03898,0.00391,0.20782,0.03842,0.29676,0.44801,0.08916,0.13076,0.30354,0.00066,0.76246
"Middle East and North Africa",2018,10,14,"B","Rate","Upper",0.00354,0.14871,0.01763,0.06608,0.00985,0.32527,0.05952,0.40815,0.66229,0.14293,0.18397,0.41437,0.00128,1.25835
"Middle East and North Africa",2019,10,14,"B","Deaths","Lower",11,581,22,184,0,1132,238,2007,3006,523,843,1934,1,2266
"Middle East and North Africa",2019,10,14,"B","Deaths","Point",17,765,74,304,30,1602,306,2356,3598,691,1017,2392,5,4638
"Middle East and North Africa",2019,10,14,"B","Deaths","Upper",27,1167,138,512,76,2479,474,3231,5275,1113,1443,3251,11,8128
"Middle East and North Africa",2019,10,14,"B","Fraction","Lower",0.00058,0.03586,0.00117,0.01193,0,0.07458,0.01358,0.10955,0.15725,0.0295,0.04677,0.11102,0.00005,0.1536
"Middle East and North Africa",2019,10,14,"B","Fraction","Point",0.00098,0.04299,0.00418,0.01709,0.0017,0.09004,0.01717,0.13238,0.20217,0.03882,0.05716,0.13442,0.0003,0.2606
"Middle East and North Africa",2019,10,14,"B","Fraction","Upper",0.00154,0.05219,0.00774,0.02296,0.0033,0.10693,0.02204,0.16079,0.26068,0.05252,0.07123,0.1589,0.00062,0.34277
"Middle East and North Africa",2019,10,14,"B","Rate","Lower",0.00147,0.07309,0.00308,0.02349,0,0.14248,0.0307,0.25289,0.38639,0.06663,0.10712,0.24506,0.00012,0.29171
"Middle East and North Africa",2019,10,14,"B","Rate","Point",0.00218,0.09546,0.00928,0.03795,0.00377,0.19993,0.03812,0.29394,0.44891,0.0862,0.12692,0.29847,0.00067,0.57865
"Middle East and North Africa",2019,10,14,"B","Rate","Upper",0.00344,0.1463,0.01718,0.06539,0.00984,0.31184,0.0591,0.4067,0.66343,0.13946,0.18068,0.41016,0.00137,1.03753
"North America",2000,10,14,"B","Deaths","Lower",19,34,0,0,0,112,58,569,1263,163,922,1026,1,0
"North America",2000,10,14,"B","Deaths","Point",30,49,2,0,0,134,75,621,1350,190,994,1098,6,0
"North America",2000,10,14,"B","Deaths","Upper",41,65,6,0,0,156,92,672,1437,219,1067,1171,12,0
"North America",2000,10,14,"B","Fraction","Lower",0.00433,0.00773,0,0,0,0.0248,0.01277,0.12664,0.28373,0.03642,0.20698,0.22804,0.00043,0
"North America",2000,10,14,"B","Fraction","Point",0.00652,0.0108,0.00045,0,0,0.02944,0.0164,0.13655,0.29667,0.04187,0.21857,0.24138,0.00135,0
"North America",2000,10,14,"B","Fraction","Upper",0.00889,0.01394,0.00111,0,0,0.03392,0.02008,0.14631,0.30988,0.04775,0.23019,0.25369,0.00241,0
"North America",2000,10,14,"B","Rate","Lower",0.00438,0.00768,0,0,0,0.02457,0.01272,0.12506,0.27717,0.03578,0.20237,0.22515,0.00043,0
"North America",2000,10,14,"B","Rate","Point",0.00651,0.01078,0.00045,0,0,0.02939,0.01637,0.13634,0.29621,0.04181,0.21823,0.24101,0.00135,0
"North America",2000,10,14,"B","Rate","Upper",0.009,0.01405,0.0011,0,0,0.03421,0.02019,0.14743,0.31532,0.04804,0.23414,0.25694,0.00242,0
"North America",2001,10,14,"B","Deaths","Lower",13,36,0,0,0,116,66,601,1228,153,896,958,3,0
"North America",2001,10,14,"B","Deaths","Point",22,50,0,3,1,139,83,659,1318,180,966,1033,9,0
"North America",2001,10,14,"B","Deaths","Upper",32,65,0,8,4,162,103,718,1405,207,1038,1108,16,0
"North America",2001,10,14,"B","Fraction","Lower",0.00313,0.00818,0,0,0,0.02616,0.01478,0.13696,0.28238,0.03443,0.20439,0.21921,0.00072,0
"North America",2001,10,14,"B","Fraction","Point",0.00497,0.01113,0,0.00071,0.00023,0.03112,0.01866,0.14756,0.29526,0.04043,0.21643,0.23145,0.00207,0
"North America",2001,10,14,"B","Fraction","Upper",0.00713,0.01428,0,0.0016,0.00073,0.03626,0.02281,0.15825,0.30918,0.04592,0.22783,0.24415,0.00339,0
"North America",2001,10,14,"B","Rate","Lower",0.00302,0.00778,0,0,0,0.02509,0.01427,0.13,0.2658,0.0333,0.1938,0.20743,0.00066,0
"North America",2001,10,14,"B","Rate","Point",0.0048,0.01074,0,0.00069,0.00022,0.03004,0.01801,0.14242,0.28497,0.03902,0.20889,0.22339,0.002,0
"North America",2001,10,14,"B","Rate","Upper",0.00693,0.01406,0,0.00152,0.00065,0.03504,0.02207,0.15511,0.30389,0.04478,0.22448,0.23945,0.00325,0
"North America",2002,10,14,"B","Deaths","Lower",12,42,0,0,0,143,56,575,1236,141,890,938,0,0
"North America",2002,10,14,"B","Deaths","Point",21,56,0,2,0,168,71,623,1319,168,950,1008,4,0
"North America",2002,10,14,"B","Deaths","Upper",31,72,0,6,0,192,89,677,1400,193,1016,1080,9,0
"North America",2002,10,14,"B","Fraction","Lower",0.00277,0.00963,0,0,0,0.03259,0.01286,0.1323,0.28648,0.03228,0.20459,0.21692,0.00022,0
"North America",2002,10,14,"B","Fraction","Point",0.00475,0.01284,0,0.00045,0,0.03817,0.01624,0.14199,0.30048,0.03819,0.21635,0.22965,0.0009,0
"North America",2002,10,14,"B","Fraction","Upper",0.00685,0.0161,0,0.00115,0,0.04329,0.02011,0.15229,0.3144,0.04349,0.22889,0.2419,0.00199,0
"North America",2002,10,14,"B","Rate","Lower",0.00256,0.00897,0,0,0,0.03057,0.01197,0.12313,0.26442,0.03014,0.1903,0.20057,0.00021,0
"North America",2002,10,14,"B","Rate","Point",0.00446,0.01205,0,0.00042,0,0.03583,0.01524,0.13329,0.28207,0.03585,0.20309,0.21558,0.00084,0
"North America",2002,10,14,"B","Rate","Upper",0.00642,0.01519,0,0.00107,0,0.04084,0.01903,0.14454,0.29914,0.04106,0.21718,0.23084,0.00193,0
"North America",2003,10,14,"B","Deaths","Lower",12,66,0,0,0,82,56,601,1251,126,893,878,0,0
"North America",2003,10,14,"B","Deaths","Point",21,84,3,3,0,102,72,651,1334,151,958,938,3,0
"North America",2003,10,14,"B","Deaths","Upper",31,102,7,7,0,122,89,704,1419,178,1029,1007,8,0
"North America",2003,10,14,"B","Fraction","Lower",0.0028,0.01554,0,0,0,0.01942,0.01307,0.14013,0.29525,0.02935,0.20941,0.20477,0,0
"North America",2003,10,14,"B","Fraction","Point",0.00487,0.01955,0.00072,0.00069,0,0.02353,0.0166,0.1507,0.30874,0.03504,0.22171,0.21716,0.0007,0
"North America",2003,10,14,"B","Fraction","Upper",0.00695,0.02355,0.00161,0.00161,0,0.02801,0.02052,0.16177,0.32233,0.04091,0.23349,0.22922,0.00164,0
"North America",2003,10,14,"B","Rate","Lower",0.00254,0.01419,0,0,0,0.01758,0.01186,0.12736,0.26507,0.0269,0.18923,0.18607,0,0
"North America",2003,10,14,"B","Rate","Point",0.00446,0.01789,0.00066,0.00063,0,0.02154,0.01519,0.13793,0.28259,0.03207,0.20293,0.19876,0.00064,0
"North America",2003,10,14,"B","Rate","Upper",0.00636,0.02162,0.00149,0.00149,0,0.02564,0.01886,0.14896,0.30066,0.0377,0.218,0.21335,0.00149,0
"North America",2004,10,14,"B","Deaths","Lower",10,37,0,0,0,84,41,544,1202,119,907,925,0,0
"North America",2004,10,14,"B","Deaths","Point",18,52,2,1,0,105,57,596,1287,143,976,989,4,0
"North America",2004,10,14,"B","Deaths","Upper",27,67,6,4,0,126,73,646,1372,166,1045,1058,9,0
"North America",2004,10,14,"B","Fraction","Lower",0.0024,0.00907,0,0,0,0.01995,0.00992,0.1305,0.28998,0.02856,0.21863,0.22128,0.00023,0
"North America",2004,10,14,"B","Fraction","Point",0.00429,0.01231,0.00047,0.00023,0,0.02476,0.0135,0.14086,0.30426,0.03375,0.23073,0.23385,0.00099,0
"North America",2004,10,14,"B","Fraction","Upper",0.00641,0.01556,0.0012,0.00073,0,0.02955,0.01693,0.1511,0.31841,0.03926,0.24334,0.24652,0.0021,0
"North America",2004,10,14,"B","Rate","Lower",0.0021,0.00801,0,0,0,0.01791,0.00885,0.1147,0.25344,0.02509,0.19125,0.19504,0.00021,0
"North America",2004,10,14,"B","Rate","Point",0.00382,0.01097,0.00042,0.00021,0,0.02207,0.01204,0.12558,0.27126,0.03009,0.20571,0.20849,0.00088,0
"North America",2004,10,14,"B","Rate","Upper",0.0057,0.01392,0.00106,0.00064,0,0.02657,0.01519,0.13617,0.28924,0.03498,0.22026,0.22301,0.0019,0
"North America",2005,10,14,"B","Deaths","Lower",4,46,0,2,0,102,47,555,1207,120,771,895,7,0
"North America",2005,10,14,"B","Deaths","Point",10,60,1,7,0,124,62,608,1280,143,832,961,14,0
"North America",2005,10,14,"B","Deaths","Upper",17,77,4,13,0,147,78,662,1361,168,899,1032,22,0
"North America",2005,10,14,"B","Fraction","Lower",0.001,0.01135,0,0.0007,0,0.02511,0.01176,0.13718,0.29818,0.02939,0.19034,0.22162,0.00176,0
"North America",2005,10,14,"B","Fraction","Point",0.00251,0.01465,0.00024,0.00174,0,0.03031,0.0152,0.14809,0.31197,0.03479,0.20275,0.23433,0.00343,0
"North America",2005,10,14,"B","Fraction","Upper",0.00404,0.01857,0.00078,0.00312,0,0.03542,0.0187,0.159,0.32643,0.04056,0.21548,0.24749,0.00524,0
"North America",2005,10,14,"B","Rate","Lower",0.00084,0.0097,0,0.00063,0,0.02173,0.01012,0.11715,0.25492,0.02534,0.1629,0.18906,0.00147,0
"North America",2005,10,14,"B","Rate","Point",0.00217,0.01268,0.00021,0.00151,0,0.02624,0.01316,0.12822,0.27011,0.03012,0.17555,0.20289,0.00297,0
