"ISO3","Year","AgeLow","AgeUp","Sex","Quantile","Deaths","Qx"
"BOL",2007,15,19,"F","Lower",320,3.35191
"BOL",2007,15,19,"F","Point",493,5.14538
"BOL",2007,15,19,"F","Upper",716,7.45479
"BOL",2008,15,19,"F","Lower",300,3.08285
"BOL",2008,15,19,"F","Point",477,4.89298
"BOL",2008,15,19,"F","Upper",700,7.17024
"BOL",2009,15,19,"F","Lower",281,2.85063
"BOL",2009,15,19,"F","Point",462,4.66255
"BOL",2009,15,19,"F","Upper",682,6.88035
"BOL",2010,15,19,"F","Lower",266,2.6554
"BOL",2010,15,19,"F","Point",448,4.45648
"BOL",2010,15,19,"F","Upper",670,6.64476
"BOL",2011,15,19,"F","Lower",251,2.47373
"BOL",2011,15,19,"F","Point",433,4.25154
"BOL",2011,15,19,"F","Upper",655,6.42275
"BOL",2012,15,19,"F","Lower",242,2.35698
"BOL",2012,15,19,"F","Point",420,4.07168
"BOL",2012,15,19,"F","Upper",646,6.2529
"BOL",2013,15,19,"F","Lower",230,2.21217
"BOL",2013,15,19,"F","Point",408,3.90299
"BOL",2013,15,19,"F","Upper",633,6.0523
"BOL",2014,15,19,"F","Lower",217,2.05743
"BOL",2014,15,19,"F","Point",397,3.75165
"BOL",2014,15,19,"F","Upper",621,5.85456
"BOL",2015,15,19,"F","Lower",205,1.9235
"BOL",2015,15,19,"F","Point",387,3.6176
"BOL",2015,15,19,"F","Upper",609,5.68459
"BOL",2016,15,19,"F","Lower",194,1.79936
"BOL",2016,15,19,"F","Point",377,3.49541
"BOL",2016,15,19,"F","Upper",599,5.53587
"BOL",2017,15,19,"F","Lower",186,1.70857
"BOL",2017,15,19,"F","Point",371,3.39503
"BOL",2017,15,19,"F","Upper",594,5.42726
"BOL",2018,15,19,"F","Lower",179,1.63292
"BOL",2018,15,19,"F","Point",362,3.28905
"BOL",2018,15,19,"F","Upper",585,5.30058
"BOL",2019,15,19,"F","Lower",171,1.5506
"BOL",2019,15,19,"F","Point",353,3.18519
"BOL",2019,15,19,"F","Upper",577,5.19475
"BRA",2000,15,19,"F","Lower",4605,2.59154
"BRA",2000,15,19,"F","Point",4703,2.64666
"BRA",2000,15,19,"F","Upper",4808,2.70524
"BRA",2001,15,19,"F","Lower",4589,2.57693
"BRA",2001,15,19,"F","Point",4685,2.63086
"BRA",2001,15,19,"F","Upper",4788,2.68795
"BRA",2002,15,19,"F","Lower",4553,2.56573
"BRA",2002,15,19,"F","Point",4649,2.61943
"BRA",2002,15,19,"F","Upper",4749,2.6757
"BRA",2003,15,19,"F","Lower",4481,2.54386
"BRA",2003,15,19,"F","Point",4580,2.59938
"BRA",2003,15,19,"F","Upper",4683,2.65789
"BRA",2004,15,19,"F","Lower",4382,2.50892
"BRA",2004,15,19,"F","Point",4477,2.56297
"BRA",2004,15,19,"F","Upper",4576,2.61936
"BRA",2005,15,19,"F","Lower",4276,2.46753
"BRA",2005,15,19,"F","Point",4368,2.52003
"BRA",2005,15,19,"F","Upper",4465,2.57597
"BRA",2006,15,19,"F","Lower",4201,2.43946
"BRA",2006,15,19,"F","Point",4286,2.48902
"BRA",2006,15,19,"F","Upper",4382,2.5444
"BRA",2007,15,19,"F","Lower",4157,2.42911
"BRA",2007,15,19,"F","Point",4245,2.48005
"BRA",2007,15,19,"F","Upper",4338,2.53376
"BRA",2008,15,19,"F","Lower",4151,2.43803
"BRA",2008,15,19,"F","Point",4246,2.49315
"BRA",2008,15,19,"F","Upper",4344,2.55027
"BRA",2009,15,19,"F","Lower",4188,2.46856
"BRA",2009,15,19,"F","Point",4286,2.52587
"BRA",2009,15,19,"F","Upper",4387,2.58512
"BRA",2010,15,19,"F","Lower",4259,2.51522
"BRA",2010,15,19,"F","Point",4359,2.5738
"BRA",2010,15,19,"F","Upper",4457,2.63125
"BRA",2011,15,19,"F","Lower",4357,2.57194
"BRA",2011,15,19,"F","Point",4458,2.63151
"BRA",2011,15,19,"F","Upper",4558,2.69019
"BRA",2012,15,19,"F","Lower",4464,2.62945
"BRA",2012,15,19,"F","Point",4567,2.68951
"BRA",2012,15,19,"F","Upper",4668,2.74876
"BRA",2013,15,19,"F","Lower",4545,2.66972
"BRA",2013,15,19,"F","Point",4646,2.72881
"BRA",2013,15,19,"F","Upper",4744,2.78581
"BRA",2014,15,19,"F","Lower",4552,2.6726
"BRA",2014,15,19,"F","Point",4655,2.73276
"BRA",2014,15,19,"F","Upper",4759,2.79329
"BRA",2015,15,19,"F","Lower",4474,2.63566
"BRA",2015,15,19,"F","Point",4584,2.69972
"BRA",2015,15,19,"F","Upper",4693,2.76372
"BRA",2016,15,19,"F","Lower",4328,2.56734
"BRA",2016,15,19,"F","Point",4447,2.63715
"BRA",2016,15,19,"F","Upper",4564,2.70597
"BRA",2017,15,19,"F","Lower",4109,2.46279
"BRA",2017,15,19,"F","Point",4263,2.55463
"BRA",2017,15,19,"F","Upper",4422,2.64934
"BRA",2018,15,19,"F","Lower",3853,2.34008
"BRA",2018,15,19,"F","Point",4062,2.46673
"BRA",2018,15,19,"F","Upper",4283,2.6002
"BRA",2019,15,19,"F","Lower",3554,2.19202
"BRA",2019,15,19,"F","Point",3865,2.38322
"BRA",2019,15,19,"F","Upper",4195,2.58668
"BRB",2000,15,19,"F","Lower",4,2.008
"BRB",2000,15,19,"F","Point",5,2.34068
"BRB",2000,15,19,"F","Upper",6,2.72177
"BRB",2001,15,19,"F","Lower",4,2.02436
"BRB",2001,15,19,"F","Point",5,2.37328
"BRB",2001,15,19,"F","Upper",6,2.76107
"BRB",2002,15,19,"F","Lower",4,2.05341
"BRB",2002,15,19,"F","Point",5,2.40756
"BRB",2002,15,19,"F","Upper",6,2.80141
"BRB",2003,15,19,"F","Lower",4,2.0878
"BRB",2003,15,19,"F","Point",5,2.43245
"BRB",2003,15,19,"F","Upper",6,2.84346
"BRB",2004,15,19,"F","Lower",4,2.10604
"BRB",2004,15,19,"F","Point",5,2.44393
"BRB",2004,15,19,"F","Upper",6,2.84076
"BRB",2005,15,19,"F","Lower",4,2.10953
"BRB",2005,15,19,"F","Point",5,2.44408
"BRB",2005,15,19,"F","Upper",6,2.84871
"BRB",2006,15,19,"F","Lower",4,2.09383
"BRB",2006,15,19,"F","Point",5,2.42822
"BRB",2006,15,19,"F","Upper",6,2.84502
"BRB",2007,15,19,"F","Lower",4,2.05489
"BRB",2007,15,19,"F","Point",5,2.39549
"BRB",2007,15,19,"F","Upper",6,2.85056
"BRB",2008,15,19,"F","Lower",4,2.0028
"BRB",2008,15,19,"F","Point",5,2.34815
"BRB",2008,15,19,"F","Upper",6,2.81694
"BRB",2009,15,19,"F","Lower",3,1.92525
"BRB",2009,15,19,"F","Point",5,2.29893
"BRB",2009,15,19,"F","Upper",6,2.77971
"BRB",2010,15,19,"F","Lower",3,1.83871
"BRB",2010,15,19,"F","Point",4,2.23966
"BRB",2010,15,19,"F","Upper",6,2.7572
"BRB",2011,15,19,"F","Lower",3,1.75364
"BRB",2011,15,19,"F","Point",5,2.17988
"BRB",2011,15,19,"F","Upper",6,2.76923
"BRB",2012,15,19,"F","Lower",2,1.65629
"BRB",2012,15,19,"F","Point",4,2.11717
"BRB",2012,15,19,"F","Upper",6,2.7681
"BRB",2013,15,19,"F","Lower",2,1.53698
"BRB",2013,15,19,"F","Point",4,2.05533
"BRB",2013,15,19,"F","Upper",6,2.78233
"BRB",2014,15,19,"F","Lower",2,1.43048
"BRB",2014,15,19,"F","Point",3,1.98841
"BRB",2014,15,19,"F","Upper",5,2.77654
"BRB",2015,15,19,"F","Lower",2,1.3573
"BRB",2015,15,19,"F","Point",3,1.93561
"BRB",2015,15,19,"F","Upper",5,2.75017
"BRB",2016,15,19,"F","Lower",2,1.28019
"BRB",2016,15,19,"F","Point",3,1.87287
"BRB",2016,15,19,"F","Upper",5,2.7039
"BRB",2017,15,19,"F","Lower",2,1.21117
"BRB",2017,15,19,"F","Point",3,1.81671
"BRB",2017,15,19,"F","Upper",5,2.69167
"BRB",2018,15,19,"F","Lower",2,1.15389
"BRB",2018,15,19,"F","Point",3,1.76769
"BRB",2018,15,19,"F","Upper",5,2.64264
"BRB",2019,15,19,"F","Lower",1,1.10243
"BRB",2019,15,19,"F","Point",3,1.7044
"BRB",2019,15,19,"F","Upper",5,2.59671
"BRN",2000,15,19,"F","Lower",7,2.76516
"BRN",2000,15,19,"F","Point",9,3.13447
"BRN",2000,15,19,"F","Upper",11,3.53693
"BRN",2001,15,19,"F","Lower",7,2.53068
"BRN",2001,15,19,"F","Point",9,2.87651
"BRN",2001,15,19,"F","Upper",10,3.26033
"BRN",2002,15,19,"F","Lower",7,2.32644
"BRN",2002,15,19,"F","Point",9,2.66086
"BRN",2002,15,19,"F","Upper",10,3.01526
"BRN",2003,15,19,"F","Lower",6,2.16099
"BRN",2003,15,19,"F","Point",8,2.4761
"BRN",2003,15,19,"F","Upper",10,2.80359
"BRN",2004,15,19,"F","Lower",6,2.02581
"BRN",2004,15,19,"F","Point",7,2.3273
"BRN",2004,15,19,"F","Upper",9,2.63826
"BRN",2005,15,19,"F","Lower",6,1.91164
"BRN",2005,15,19,"F","Point",7,2.20665
"BRN",2005,15,19,"F","Upper",8,2.5093
"BRN",2006,15,19,"F","Lower",5,1.81666
"BRN",2006,15,19,"F","Point",7,2.10818
"BRN",2006,15,19,"F","Upper",8,2.3994
"BRN",2007,15,19,"F","Lower",5,1.74514
"BRN",2007,15,19,"F","Point",7,2.02765
"BRN",2007,15,19,"F","Upper",8,2.30856
"BRN",2008,15,19,"F","Lower",5,1.68543
"BRN",2008,15,19,"F","Point",7,1.95856
"BRN",2008,15,19,"F","Upper",8,2.23108
"BRN",2009,15,19,"F","Lower",5,1.63446
"BRN",2009,15,19,"F","Point",6,1.89425
"BRN",2009,15,19,"F","Upper",8,2.17082
"BRN",2010,15,19,"F","Lower",5,1.58186
"BRN",2010,15,19,"F","Point",6,1.83107
"BRN",2010,15,19,"F","Upper",8,2.09713
"BRN",2011,15,19,"F","Lower",5,1.52115
"BRN",2011,15,19,"F","Point",6,1.76562
"BRN",2011,15,19,"F","Upper",7,2.01843
"BRN",2012,15,19,"F","Lower",4,1.45574
"BRN",2012,15,19,"F","Point",6,1.6909
"BRN",2012,15,19,"F","Upper",7,1.94524
"BRN",2013,15,19,"F","Lower",4,1.3761
"BRN",2013,15,19,"F","Point",6,1.60947
"BRN",2013,15,19,"F","Upper",7,1.86544
"BRN",2014,15,19,"F","Lower",4,1.28364
"BRN",2014,15,19,"F","Point",5,1.51988
"BRN",2014,15,19,"F","Upper",7,1.78981
"BRN",2015,15,19,"F","Lower",4,1.17547
"BRN",2015,15,19,"F","Point",5,1.42633
"BRN",2015,15,19,"F","Upper",6,1.69043
"BRN",2016,15,19,"F","Lower",3,1.07131
"BRN",2016,15,19,"F","Point",4,1.3302
"BRN",2016,15,19,"F","Upper",6,1.60778
"BRN",2017,15,19,"F","Lower",3,0.96604
"BRN",2017,15,19,"F","Point",4,1.23873
"BRN",2017,15,19,"F","Upper",6,1.53578
"BRN",2018,15,19,"F","Lower",2,0.85921
"BRN",2018,15,19,"F","Point",4,1.148
"BRN",2018,15,19,"F","Upper",5,1.47977
"BRN",2019,15,19,"F","Lower",2,0.76543
"BRN",2019,15,19,"F","Point",4,1.06862
"BRN",2019,15,19,"F","Upper",5,1.4308
"BTN",2000,15,19,"F","Lower",51,7.84267
"BTN",2000,15,19,"F","Point",67,10.19496
"BTN",2000,15,19,"F","Upper",91,13.68473
"BTN",2001,15,19,"F","Lower",46,6.72712
"BTN",2001,15,19,"F","Point",60,8.75223
"BTN",2001,15,19,"F","Upper",80,11.60573
"BTN",2002,15,19,"F","Lower",44,6.39629
