"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Total","Measles","Maternal","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"East Asia and Pacific",2001,5,19,"B","Fraction","Upper",1,0.03028,0.0076,0.0037,0.02904,0.05962,0.03082,0.00346,0.10801,0.0152,0.03022,0.04594,0.10398,0.1834,0.02986,0.04417,0.13435,0.12852,0.12089,0.00296,0.00092
"East Asia and Pacific",2002,5,19,"B","Deaths","Lower",305317,1953,1612,1039,6652,13212,7635,655,26092,3988,8267,10039,30327,49077,8074,12608,35982,38026,35257,764,370
"East Asia and Pacific",2002,5,19,"B","Deaths","Point",324349,4512,2001,1145,7155,17791,8550,788,28721,4362,9124,11524,32788,53589,8971,13688,39979,40505,37887,847,418
"East Asia and Pacific",2002,5,19,"B","Deaths","Upper",354818,8203,2552,1372,9653,19165,10268,1201,36560,4771,10190,15333,35569,63360,10124,15038,44320,43879,41020,930,456
"East Asia and Pacific",2002,5,19,"B","Fraction","Lower",1,0.00601,0.00496,0.00316,0.02066,0.04062,0.02371,0.00205,0.08158,0.01188,0.02498,0.0317,0.09386,0.15698,0.02447,0.03823,0.11249,0.11784,0.10914,0.00233,0.0011
"East Asia and Pacific",2002,5,19,"B","Fraction","Point",1,0.01391,0.00617,0.00353,0.02206,0.05485,0.02636,0.00243,0.08855,0.01345,0.02813,0.03553,0.10109,0.16522,0.02766,0.0422,0.12326,0.12488,0.11681,0.00261,0.00129
"East Asia and Pacific",2002,5,19,"B","Fraction","Upper",1,0.02434,0.00779,0.00423,0.02783,0.0585,0.02972,0.00341,0.10605,0.01485,0.03107,0.04411,0.10516,0.18197,0.03094,0.04583,0.1305,0.1297,0.12134,0.00284,0.00142
"East Asia and Pacific",2003,5,19,"B","Deaths","Lower",295032,1771,1592,1017,6200,12910,7010,656,25387,3820,8181,9631,29842,47230,8115,12806,34220,37166,34470,670,362
"East Asia and Pacific",2003,5,19,"B","Deaths","Point",312770,4291,1961,1129,6590,17277,7876,788,27464,4163,9002,11085,31924,51448,8983,13818,37579,39428,36816,741,403
"East Asia and Pacific",2003,5,19,"B","Deaths","Upper",338081,7595,2473,1397,8646,18668,9319,1131,34629,4563,10006,14194,34434,59819,10138,15087,41079,42254,39569,819,444
"East Asia and Pacific",2003,5,19,"B","Fraction","Lower",1,0.00571,0.0051,0.00317,0.01996,0.04104,0.02258,0.00213,0.0821,0.01187,0.02583,0.03162,0.0955,0.15663,0.02556,0.04055,0.11092,0.11997,0.11094,0.00213,0.00112
"East Asia and Pacific",2003,5,19,"B","Fraction","Point",1,0.01372,0.00627,0.00361,0.02107,0.05524,0.02518,0.00252,0.08781,0.01331,0.02878,0.03544,0.10207,0.16449,0.02872,0.04418,0.12015,0.12606,0.11771,0.00237,0.00129
"East Asia and Pacific",2003,5,19,"B","Fraction","Upper",1,0.02425,0.00781,0.00438,0.0264,0.05939,0.02837,0.00335,0.10493,0.01469,0.03157,0.04331,0.10589,0.17895,0.03198,0.04768,0.1268,0.1306,0.12219,0.00259,0.00143
"East Asia and Pacific",2004,5,19,"B","Deaths","Lower",330813,1674,1570,1030,5937,12514,6580,629,23907,3660,8028,9220,29001,45423,7941,12604,32903,35898,33152,43672,125
"East Asia and Pacific",2004,5,19,"B","Deaths","Point",350751,5054,1919,1140,6299,16471,7373,754,26166,3985,8797,10540,30880,49333,8821,13581,35584,37895,35310,50698,151
"East Asia and Pacific",2004,5,19,"B","Deaths","Upper",378368,8868,2406,1397,8122,17845,8631,1035,32477,4353,9739,13293,33102,56356,9980,14809,38370,40157,37750,58036,178
"East Asia and Pacific",2004,5,19,"B","Fraction","Lower",1,0.00489,0.00449,0.00291,0.01694,0.03578,0.01896,0.0018,0.06927,0.01021,0.0228,0.02694,0.08318,0.13472,0.02262,0.0357,0.09432,0.10268,0.09585,0.12839,0.00035
"East Asia and Pacific",2004,5,19,"B","Fraction","Point",1,0.01441,0.00547,0.00325,0.01796,0.04696,0.02102,0.00215,0.0746,0.01136,0.02508,0.03005,0.08804,0.14065,0.02515,0.03872,0.10145,0.10804,0.10067,0.14454,0.00043
"East Asia and Pacific",2004,5,19,"B","Fraction","Upper",1,0.02476,0.0068,0.00398,0.02266,0.05032,0.02369,0.00281,0.08912,0.01247,0.02737,0.03593,0.09143,0.15275,0.02791,0.04164,0.10724,0.11277,0.10457,0.15809,0.00051
"East Asia and Pacific",2005,5,19,"B","Deaths","Lower",275718,2139,1524,1084,5600,12225,6065,653,22575,3432,8149,8746,27537,44263,7998,12099,31176,35028,31961,841,349
"East Asia and Pacific",2005,5,19,"B","Deaths","Point",290169,6227,1840,1210,5937,16099,6787,781,24409,3711,8879,10005,29229,47800,8841,12994,33483,36741,33903,908,392
"East Asia and Pacific",2005,5,19,"B","Deaths","Upper",310740,10375,2309,1508,7597,17533,7833,1031,30488,4081,9817,12298,31211,53772,9980,14177,35795,38887,36139,974,430
"East Asia and Pacific",2005,5,19,"B","Fraction","Lower",1,0.00743,0.00528,0.00375,0.01952,0.04208,0.02114,0.00229,0.07874,0.01158,0.02797,0.03094,0.09526,0.15715,0.0274,0.04136,0.10843,0.12139,0.11175,0.00285,0.00118
"East Asia and Pacific",2005,5,19,"B","Fraction","Point",1,0.02146,0.00634,0.00417,0.02046,0.05548,0.02339,0.00269,0.08412,0.01279,0.0306,0.03448,0.10073,0.16473,0.03047,0.04478,0.11539,0.12662,0.11684,0.00313,0.00135
"East Asia and Pacific",2005,5,19,"B","Fraction","Upper",1,0.03475,0.00787,0.0051,0.02545,0.05978,0.02623,0.0034,0.1016,0.01407,0.03315,0.04051,0.10438,0.17584,0.03378,0.04797,0.12088,0.13076,0.12104,0.00337,0.00149
"East Asia and Pacific",2006,5,19,"B","Deaths","Lower",262408,2513,1422,1034,5173,11699,5525,576,20911,3216,8034,8086,25856,42408,7624,11250,29033,33612,29866,2981,227
"East Asia and Pacific",2006,5,19,"B","Deaths","Point",276655,7201,1724,1154,5439,15269,6167,670,22484,3502,8726,9301,27472,45764,8463,12104,30999,35171,31691,3096,263
"East Asia and Pacific",2006,5,19,"B","Deaths","Upper",295839,11646,2177,1483,6966,16226,7083,817,28240,3857,9623,11213,29345,50978,9579,13294,33119,37058,33888,3205,294
"East Asia and Pacific",2006,5,19,"B","Fraction","Lower",1,0.00956,0.00513,0.00374,0.0188,0.0425,0.02009,0.00211,0.07637,0.01142,0.02894,0.03012,0.09468,0.15792,0.02752,0.04054,0.10578,0.12191,0.11005,0.01043,0.00081
"East Asia and Pacific",2006,5,19,"B","Fraction","Point",1,0.02603,0.00623,0.00417,0.01966,0.05519,0.02229,0.00242,0.08127,0.01266,0.03154,0.03362,0.0993,0.16542,0.03059,0.04375,0.11205,0.12713,0.11455,0.01119,0.00095
"East Asia and Pacific",2006,5,19,"B","Fraction","Upper",1,0.04202,0.00778,0.0053,0.02433,0.05777,0.02494,0.00284,0.09904,0.01389,0.03414,0.03908,0.10298,0.17531,0.03403,0.04705,0.11724,0.1312,0.11872,0.01184,0.00107
"East Asia and Pacific",2007,5,19,"B","Deaths","Lower",244941,910,1370,1057,4919,11293,5036,563,19531,3164,7791,7720,24477,41142,7539,10502,26804,32309,28104,963,231
"East Asia and Pacific",2007,5,19,"B","Deaths","Point",258286,3691,1650,1198,5179,14738,5615,672,20950,3448,8459,8808,26077,44405,8358,11370,28634,33848,29876,1041,271
"East Asia and Pacific",2007,5,19,"B","Deaths","Upper",276812,6841,2085,1478,6550,15781,6449,859,25896,3810,9362,10410,27921,49122,9538,12541,30566,35646,32048,1122,304
"East Asia and Pacific",2007,5,19,"B","Fraction","Lower",1,0.00345,0.00531,0.00407,0.01908,0.04383,0.01957,0.00221,0.07593,0.01204,0.03014,0.03077,0.09662,0.16473,0.02906,0.04082,0.10466,0.12578,0.11108,0.00367,0.00089
"East Asia and Pacific",2007,5,19,"B","Fraction","Point",1,0.01429,0.00639,0.00464,0.02005,0.05706,0.02174,0.0026,0.08111,0.01335,0.03275,0.0341,0.10096,0.17192,0.03236,0.04402,0.11086,0.13105,0.11567,0.00403,0.00105
"East Asia and Pacific",2007,5,19,"B","Fraction","Upper",1,0.02602,0.00791,0.00571,0.02463,0.0604,0.02423,0.00318,0.09733,0.01465,0.0353,0.03913,0.10485,0.18151,0.03614,0.04768,0.11609,0.13533,0.11984,0.00435,0.00119
"East Asia and Pacific",2008,5,19,"B","Deaths","Lower",278095,126,1214,1100,4257,10918,4577,630,17352,2837,6951,6898,20707,36637,7047,9181,21134,26457,23888,64988,67
"East Asia and Pacific",2008,5,19,"B","Deaths","Point",296840,1784,1487,1250,4524,14079,5094,760,18603,3105,7614,7917,22174,39765,7923,10012,22542,27799,25504,74821,83
"East Asia and Pacific",2008,5,19,"B","Deaths","Upper",324484,4676,1914,1551,5691,14967,5831,957,23099,3451,8532,9370,23963,44120,9157,11198,24172,29534,27549,89215,103
"East Asia and Pacific",2008,5,19,"B","Fraction","Lower",1,0.00041,0.0041,0.0037,0.01433,0.03679,0.01548,0.00219,0.05926,0.00928,0.02303,0.024,0.06952,0.12761,0.02339,0.03045,0.07084,0.08789,0.0803,0.2299,0.00022
"East Asia and Pacific",2008,5,19,"B","Fraction","Point",1,0.00601,0.00501,0.00421,0.01524,0.04743,0.01716,0.00256,0.06267,0.01046,0.02565,0.02667,0.0747,0.13396,0.02669,0.03373,0.07594,0.09365,0.08592,0.25206,0.00028
"East Asia and Pacific",2008,5,19,"B","Fraction","Upper",1,0.01561,0.00634,0.00507,0.01864,0.04925,0.0189,0.00302,0.07505,0.01159,0.02824,0.02993,0.07874,0.14048,0.03023,0.03721,0.08003,0.09802,0.09064,0.27915,0.00035
"East Asia and Pacific",2009,5,19,"B","Deaths","Lower",217764,321,1164,1177,4690,10719,4215,618,17045,3140,7092,6748,22026,37185,6928,9094,23280,28355,24439,849,113
"East Asia and Pacific",2009,5,19,"B","Deaths","Point",230992,3068,1428,1328,4899,13848,4682,741,18050,3426,7757,7685,23686,40327,7826,9995,25030,29987,26181,905,136
"East Asia and Pacific",2009,5,19,"B","Deaths","Upper",249041,6538,1847,1605,6024,14783,5375,916,22686,3781,8722,9044,25570,44604,9139,11237,27011,32028,28347,966,160
"East Asia and Pacific",2009,5,19,"B","Fraction","Lower",1,0.00138,0.00509,0.00509,0.02039,0.04659,0.01821,0.00272,0.07393,0.01339,0.03084,0.03009,0.09822,0.16768,0.03003,0.03964,0.10204,0.12414,0.10907,0.00357,0.00048
"East Asia and Pacific",2009,5,19,"B","Fraction","Point",1,0.01328,0.00618,0.00575,0.02121,0.05995,0.02027,0.00321,0.07814,0.01483,0.03358,0.03327,0.10254,0.17458,0.03388,0.04327,0.10836,0.12982,0.11334,0.00392,0.00059
"East Asia and Pacific",2009,5,19,"B","Fraction","Upper",1,0.02801,0.00774,0.0068,0.02567,0.06273,0.02263,0.00385,0.09504,0.01632,0.03653,0.03753,0.10649,0.18312,0.03829,0.04716,0.11419,0.13478,0.11782,0.00427,0.0007
"East Asia and Pacific",2010,5,19,"B","Deaths","Lower",206613,345,1118,1217,4319,10209,3815,766,15925,2916,6651,6459,20943,35377,6680,8354,21773,26895,23050,772,96
"East Asia and Pacific",2010,5,19,"B","Deaths","Point",219453,2767,1383,1374,4523,13248,4262,895,17082,3206,7343,7341,22562,38464,7644,9281,23626,28593,24908,834,119
"East Asia and Pacific",2010,5,19,"B","Deaths","Upper",237842,6218,1796,1665,5539,13885,4899,1086,21333,3572,8337,8617,24626,42597,9053,10630,25886,30755,27211,901,139
"East Asia and Pacific",2010,5,19,"B","Fraction","Lower",1,0.00162,0.00513,0.00557,0.01961,0.04659,0.0173,0.00353,0.07296,0.01307,0.03058,0.03025,0.09858,0.16796,0.03051,0.03841,0.10086,0.12434,0.10928,0.00343,0.00042
"East Asia and Pacific",2010,5,19,"B","Fraction","Point",1,0.01261,0.0063,0.00626,0.02061,0.06037,0.01942,0.00408,0.07784,0.01461,0.03346,0.03345,0.10281,0.17527,0.03483,0.04229,0.10766,0.13029,0.1135,0.0038,0.00054
"East Asia and Pacific",2010,5,19,"B","Fraction","Upper",1,0.0281,0.00788,0.00739,0.0248,0.0627,0.02172,0.00482,0.09414,0.01631,0.03652,0.03755,0.10687,0.18316,0.0395,0.04667,0.11442,0.1355,0.11809,0.00414,0.00065
"East Asia and Pacific",2011,5,19,"B","Deaths","Lower",197087,442,1048,1208,4094,9771,3557,605,14616,2856,6387,6198,19734,33762,6414,8002,20685,25055,22239,1316,221
"East Asia and Pacific",2011,5,19,"B","Deaths","Point",210752,3305,1313,1380,4270,12614,3998,719,15792,3128,7102,7060,21404,36890,7433,8959,22631,26919,24190,1389,255
"East Asia and Pacific",2011,5,19,"B","Deaths","Upper",229791,7001,1726,1681,5227,13296,4565,860,19994,3512,8092,8316,23540,41098,8952,10356,25284,29336,26696,1462,288
"East Asia and Pacific",2011,5,19,"B","Fraction","Lower",1,0.0021,0.00504,0.00572,0.01931,0.04693,0.01678,0.00291,0.06981,0.01323,0.03054,0.03041,0.09752,0.16748,0.03061,0.03823,0.10014,0.12165,0.10998,0.00597,0.00102
"East Asia and Pacific",2011,5,19,"B","Fraction","Point",1,0.01568,0.00623,0.00655,0.02026,0.05985,0.01897,0.00341,0.07493,0.01484,0.0337,0.0335,0.10156,0.17504,0.03527,0.04251,0.10738,0.12773,0.11478,0.00659,0.00121
"East Asia and Pacific",2011,5,19,"B","Fraction","Upper",1,0.03332,0.00785,0.00772,0.02453,0.06193,0.02123,0.00396,0.09146,0.0166,0.03691,0.03727,0.10571,0.18271,0.0404,0.04703,0.11557,0.13316,0.11962,0.00709,0.00139
"East Asia and Pacific",2012,5,19,"B","Deaths","Lower",186394,291,1003,1242,3771,9241,3225,642,13815,2695,6188,5863,19003,32970,6175,7727,19251,23474,21598,259,236
"East Asia and Pacific",2012,5,19,"B","Deaths","Point",200222,2186,1267,1418,4002,11871,3630,759,14814,2979,6884,6699,20765,36088,7218,8728,21338,25388,23614,296,274
"East Asia and Pacific",2012,5,19,"B","Deaths","Upper",220058,5311,1671,1695,4903,12381,4180,924,18569,3361,7923,7886,23117,40367,8694,10157,24207,28111,26516,340,307
"East Asia and Pacific",2012,5,19,"B","Fraction","Lower",1,0.00143,0.00508,0.00621,0.01903,0.0462,0.01588,0.00321,0.07001,0.0131,0.03093,0.03035,0.09942,0.1731,0.031,0.03879,0.09906,0.12021,0.113,0.00128,0.00115
"East Asia and Pacific",2012,5,19,"B","Fraction","Point",1,0.01092,0.00633,0.00708,0.01999,0.05929,0.01813,0.00379,0.07399,0.01488,0.03438,0.03346,0.10371,0.18024,0.03605,0.04359,0.10657,0.1268,0.11794,0.00148,0.00137
"East Asia and Pacific",2012,5,19,"B","Fraction","Upper",1,0.02509,0.00806,0.00821,0.02405,0.06046,0.02051,0.00448,0.0902,0.0168,0.03776,0.03707,0.10817,0.18778,0.0418,0.04852,0.11567,0.13279,0.12335,0.00168,0.00158
"East Asia and Pacific",2013,5,19,"B","Deaths","Lower",178697,55,944,1244,3709,8844,2993,452,13208,2597,5937,5604,18793,32348,5909,7458,17985,22334,21062,330,140
"East Asia and Pacific",2013,5,19,"B","Deaths","Point",193384,1754,1201,1433,3918,11363,3402,536,14119,2881,6689,6401,20617,35554,6987,8495,20067,24285,23144,371,166
"East Asia and Pacific",2013,5,19,"B","Deaths","Upper",214634,4806,1592,1705,4806,11829,3936,641,18069,3249,7772,7572,23382,40030,8517,10022,23176,27196,26274,416,193
"East Asia and Pacific",2013,5,19,"B","Fraction","Lower",1,0.00028,0.00496,0.00642,0.01906,0.04575,0.01533,0.00235,0.06902,0.01306,0.03086,0.02993,0.10197,0.177,0.03055,0.03876,0.09604,0.11933,0.11457,0.00167,0.00069
"East Asia and Pacific",2013,5,19,"B","Fraction","Point",1,0.00907,0.00621,0.00741,0.02026,0.05876,0.01759,0.00277,0.07301,0.0149,0.03459,0.0331,0.10661,0.18385,0.03613,0.04393,0.10377,0.12558,0.11968,0.00192,0.00086
"East Asia and Pacific",2013,5,19,"B","Fraction","Upper",1,0.02442,0.00794,0.00857,0.02435,0.05996,0.01997,0.0032,0.08876,0.01686,0.03814,0.03669,0.11128,0.19081,0.04211,0.04905,0.11362,0.13164,0.12513,0.00216,0.00101
"East Asia and Pacific",2014,5,19,"B","Deaths","Lower",170960,416,879,1215,3343,8054,2727,394,12229,2424,5800,5297,18594,31506,5599,7156,16566,21092,20300,241,93
"East Asia and Pacific",2014,5,19,"B","Deaths","Point",186359,2488,1139,1424,3582,10468,3112,466,13271,2741,6595,6103,20520,34722,6728,8230,18673,23250,22451,281,117
"East Asia and Pacific",2014,5,19,"B","Deaths","Upper",208586,5498,1517,1692,4485,10956,3620,560,16907,3107,7727,7209,23447,39213,8306,9816,21870,26398,25831,328,141
"East Asia and Pacific",2014,5,19,"B","Fraction","Lower",1,0.00221,0.00476,0.00654,0.01827,0.04327,0.0144,0.00212,0.06692,0.01277,0.03126,0.0296,0.10501,0.17921,0.03025,0.03869,0.09233,0.11778,0.11491,0.00128,0.00049
"East Asia and Pacific",2014,5,19,"B","Fraction","Point",1,0.01335,0.00611,0.00764,0.01922,0.05617,0.0167,0.0025,0.07121,0.01471,0.03539,0.03275,0.11011,0.18632,0.0361,0.04416,0.1002,0.12476,0.12047,0.00151,0.00063
"East Asia and Pacific",2014,5,19,"B","Fraction","Upper",1,0.02974,0.00789,0.00873,0.02345,0.05741,0.01905,0.00292,0.08677,0.01675,0.03917,0.03638,0.1151,0.19358,0.04261,0.04965,0.11043,0.13121,0.12633,0.00174,0.00077
"East Asia and Pacific",2015,5,19,"B","Deaths","Lower",164437,64,820,1172,3275,7349,2585,352,11770,2336,5563,5065,18451,30761,5472,7003,15509,19996,19411,98,138
"East Asia and Pacific",2015,5,19,"B","Deaths","Point",180046,1977,1080,1394,3507,9650,2974,418,12778,2665,6424,5871,20513,34061,6631,8143,17634,22264,21764,121,178
"East Asia and Pacific",2015,5,19,"B","Deaths","Upper",203425,4775,1463,1660,4425,10222,3475,510,16243,3050,7546,7025,23660,38878,8210,9704,20882,25425,25255,144,204
"East Asia and Pacific",2015,5,19,"B","Fraction","Lower",1,0.00037,0.00467,0.0066,0.01826,0.04106,0.01416,0.00195,0.06616,0.01266,0.03139,0.02943,0.10872,0.18216,0.0305,0.03939,0.08981,0.11629,0.11519,0.00053,0.00075
"East Asia and Pacific",2015,5,19,"B","Fraction","Point",1,0.01098,0.006,0.00774,0.01948,0.0536,0.01652,0.00232,0.07097,0.0148,0.03568,0.03261,0.11393,0.18918,0.03683,0.04523,0.09794,0.12366,0.12088,0.00067,0.00099
"East Asia and Pacific",2015,5,19,"B","Fraction","Upper",1,0.0255,0.00778,0.0088,0.02372,0.05527,0.01895,0.00272,0.08765,0.01693,0.03985,0.03645,0.11963,0.19664,0.04357,0.05095,0.10844,0.13013,0.12722,0.0008,0.00116
"East Asia and Pacific",2016,5,19,"B","Deaths","Lower",158048,17,783,1132,3174,6820,2460,339,11206,2265,5346,4861,18100,30489,5339,6840,14469,18631,18537,437,70
"East Asia and Pacific",2016,5,19,"B","Deaths","Point",173851,1074,1036,1360,3427,8992,2834,412,12123,2610,6215,5652,20447,33950,6514,8053,16587,20991,20979,504,92
"East Asia and Pacific",2016,5,19,"B","Deaths","Upper",198071,3334,1408,1657,4325,9507,3319,520,15317,3012,7321,6814,24062,39080,8103,9648,19793,24176,24790,579,111
"East Asia and Pacific",2016,5,19,"B","Fraction","Lower",1,0.00009,0.00457,0.00661,0.01837,0.03957,0.0138,0.00196,0.06534,0.01271,0.03113,0.02932,0.11137,0.18844,0.03051,0.03988,0.08723,0.11339,0.11449,0.00251,0.00039
"East Asia and Pacific",2016,5,19,"B","Fraction","Point",1,0.00618,0.00596,0.00782,0.01971,0.05172,0.0163,0.00237,0.06973,0.01501,0.03575,0.03251,0.11761,0.19528,0.03747,0.04632,0.09541,0.12074,0.12067,0.0029,0.00053
"East Asia and Pacific",2016,5,19,"B","Fraction","Upper",1,0.01871,0.0077,0.00905,0.02403,0.05329,0.01874,0.00285,0.08408,0.0173,0.04003,0.03645,0.12456,0.20303,0.04454,0.05231,0.1059,0.12737,0.12819,0.00326,0.00065
"East Asia and Pacific",2017,5,19,"B","Deaths","Lower",152452,17,744,1070,2969,6554,2324,299,10721,2226,5116,4685,17866,30360,5184,6778,13440,17233,17834,330,434
"East Asia and Pacific",2017,5,19,"B","Deaths","Point",169138,1211,995,1307,3258,8599,2691,362,11495,2601,6031,5472,20386,33888,6360,8021,15390,19642,20386,382,661
"East Asia and Pacific",2017,5,19,"B","Deaths","Upper",194323,4091,1357,1638,4145,9220,3178,453,14828,3045,7143,6680,24506,39530,7948,9619,18566,22809,24436,447,712
"East Asia and Pacific",2017,5,19,"B","Fraction","Lower",1,0.0001,0.00447,0.00642,0.01796,0.03895,0.01339,0.00176,0.06427,0.01288,0.03056,0.02902,0.11378,0.19329,0.03031,0.04028,0.08317,0.10878,0.11404,0.00191,0.00257
"East Asia and Pacific",2017,5,19,"B","Fraction","Point",1,0.00716,0.00588,0.00773,0.01926,0.05084,0.01591,0.00214,0.06796,0.01538,0.03566,0.03235,0.12053,0.20036,0.0376,0.04742,0.09099,0.11613,0.12053,0.00226,0.00391
"East Asia and Pacific",2017,5,19,"B","Fraction","Upper",1,0.02353,0.00764,0.00911,0.02361,0.05298,0.01838,0.00257,0.08306,0.01783,0.04016,0.03639,0.12799,0.20826,0.04507,0.05373,0.10087,0.12236,0.12882,0.00259,0.00435
"East Asia and Pacific",2018,5,19,"B","Deaths","Lower",148034,81,708,1009,2948,6258,2211,238,10425,2167,4896,4507,17512,29851,4935,6610,12603,16213,17233,1398,74
"East Asia and Pacific",2018,5,19,"B","Deaths","Point",164897,1428,961,1263,3248,8091,2586,287,11206,2562,5842,5296,20114,33580,6169,7880,14468,18460,19860,1499,94
"East Asia and Pacific",2018,5,19,"B","Deaths","Upper",191002,4024,1312,1622,4184,8679,3071,365,14265,3046,6980,6476,24469,39543,7774,9531,17642,21804,24205,1574,113
"East Asia and Pacific",2018,5,19,"B","Fraction","Lower",1,0.00049,0.00435,0.00632,0.01799,0.03725,0.01309,0.00142,0.06354,0.01282,0.02996,0.02874,0.11435,0.19671,0.02977,0.04019,0.08035,0.10504,0.11353,0.00777,0.00043
"East Asia and Pacific",2018,5,19,"B","Fraction","Point",1,0.00866,0.00583,0.00766,0.0197,0.04907,0.01568,0.00174,0.06796,0.01554,0.03543,0.03212,0.12198,0.20364,0.03741,0.04779,0.08774,0.11195,0.12044,0.00909,0.00057
"East Asia and Pacific",2018,5,19,"B","Fraction","Upper",1,0.02393,0.00754,0.00908,0.02404,0.05075,0.01815,0.00211,0.0822,0.01817,0.04007,0.0361,0.13056,0.21209,0.04529,0.05439,0.09737,0.11821,0.13004,0.0101,0.00069
"East Asia and Pacific",2019,5,19,"B","Deaths","Lower",143285,633,694,985,2888,5950,2158,226,10249,2098,4738,4450,17242,29533,4756,6484,11937,15398,16897,215,112
"East Asia and Pacific",2019,5,19,"B","Deaths","Point",160602,1598,943,1235,3193,7765,2528,278,11077,2541,5676,5207,19972,33400,6047,7834,13788,17568,19558,251,148
